##1006250		
Dear	dear	jj
.	.	y
"	"	y
He	he	pphs1
ran	run	vvd
his	his	appge
hand	hand	nn1
down	down	rp_ii@
her	her	appge
stomach	stomach	nn1
...	...	...
searching	search	vvg
...	...	...
finding	find	vvg
her	her	ppho1
...	...	...
She	she	pphs1
could	could	vm
n't	n't	xx
breathe	breathe	vvi
.	.	y
"	"	y
Please	please	rr
.	.	y
"	"	y
"	"	y
Do	do	vd0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
"	"	y
You	you	ppy
're	be	vbr
riot	riot	nn1
kissing	kiss	vvg
me	me	ppio1
now	now	rt
,	,	y
"	"	y
she	she	pphs1
said	say	vvd
.	.	y
"	"	y
I	i	ppis1
'll	will	vm
get	get	vvi
around	around	rp
to	to	ii
it	it	pph1
.	.	y
I	i	ppis1
'll	will	vm
get	get	vvi
around	around	rp
to	to	ii
everything	everything	pn1
.	.	y
"	"	y
Her	her	appge
phone	phone	nn1
rang	ring	vvd
.	.	y
Joe	joe	np1
muttered	mutter	vvd
a	a	at1
curse	curse	nn1
.	.	y
She	she	pphs1
whispered	whisper	vvd
,	,	y
"	"	y
Turn	turn	vv0
it	it	pph1
off	off	rp
.	.	y
"	"	y
He	he	pphs1
started	start	vvd
to	to	to
get	get	vvi
off	off	ii_rp
the	the	at
bed	bed	nn1
and	and	cc
then	then	rt
stopped	stop	vvd_vvn
.	.	y
He	he	pphs1
moved	move	vvd
back	back	rp
over	over	ii
her	her	ppho1
.	.	y
"	"	y
I	i	ppis1
promise	promise	vv0
you	you	ppy
wo	will	vm
n't	n't	xx
hear	hear	vvi
it	it	pph1
soon	soon	rr
.	.	y
"	"	y
She	she	pphs1
no	no	rr21
longer	long	rr22
heard	hear	vvd
anything	anything	rr21
but	but	rr22
the	the	at
beat	beat	nn1
of	of	io
his	his	appge
heart	heart	nn1
against	against	ii
her	her	appge
ear	ear	nn1
.	.	y
She	she	pphs1
did	do	vdd
n't	n't	xx
speak	speak	vvi
when	when	rrq_cs
it	it	pph1
was	be	vbdz
over	over	rp
.	.	y
He	he	pphs1
was	be	vbdz
silent	silent	jj
a	a	at1
moment	moment	nn1
.	.	y
"	"	y
After	after	ii_cs
10	10	mc
years	year	nnt2
,	,	y
I	i	ppis1
think	think	vv0
I	i	ppis1
deserve	deserve	vv0
the	the	at
words	word	nn2
.	.	y
Ten	ten	m
years	year	nnt2
.	.	y
She	she	pphs1
felt	feel	vvd
tears	tear	nn2
sting	sting	vv0
her	her	appge
eyes	eye	nn2
.	.	y
"	"	y
If	if	cs
I	i	ppis1
were	be	vbdr
n't	n't	xx
sure	sure	jj
you	you	ppy
'd	have	vm
be	be	vbi
completely	completely	rr
impossible	impossible	jj
,	,	y
I	i	ppis1
'd	have	vm
tell	tell	vvi
you	you	ppy
that	that	cst
you	you	ppy
were	be	vbdr
pretty	pretty	rg
good	good	jj
.	.	y
"	"	y
"	"	y
Pretty	pretty	rg_jj
good	good	jj
?	?	y
You	you	ppy
mean	mean	vv0
a	a	at1
stud	stud	nn1
,	,	y
a	a	at1
stallion	stallion	nn1
.	.	y
Brad	brad	np1
Pitt	pitt	np1
,	,	y
Keann	keann	np1
Reeaves	reeaves	np1_vvz
,	,	y
and	and	cc
Casanova	casanova	np1
rolled	roll	vvd
into	into	ii
one	one	pn1_mc1
.	.	y
Do	do	vd0
n't	n't	xx
be	be	vbi
afraid	afraid	jj
to	to	to
love	love	vvi
me	me	ppio1
,	,	y
Eve	eve	np1
.	.	y
I	i	ppis1
'm	be	vbm
not	not	xx
a	a	at1
helpless	helpless	jj
child	child	nn1
who	who	pnqs
can	can	vm
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
survive	survive	vvi
another	another	dd1
50	50	mc
years	year	nnt2
.	.	y
"	"	y
"	"	y
I	i	ppis1
'm	be	vbm
not	not	xx
afraid	afraid	jj
.	.	y
"	"	y
"	"	y
The	the	at
hell	hell	nn1
you	you	ppy
're	be	vbr
not	not	xx
.	.	y
"	"	y
He	he	pphs1
lowered	lower	vvd
his	his	appge
head	head	nn1
,	,	y
his	his	appge
lips	lip	nn2
barely	barely	rr
touching	touch	vvg
her	her	appge
own	own	da
.	.	y
"	"	y
But	but	ccb
that	that	dd1
's	be	vbz
okay	okay	jj
.	.	y
You	you	ppy
do	do	vd0
n't	n't	xx
have	have	vhi
to	to	to
say	say	vvi
you	you	ppy
love	love	vv0
me.	me	nnu
-1	-1	mc
can	can	vm
wait	wait	vvi
.	.	y
"	"	y
"	"	y
I	i	ppis1
do	do	vd0
n't	n't	xx
love	love	vvi
you	you	ppy
.	.	y
Not	not	xx
the	the	at
way	way	nn1
you	you	ppy
want	want	vv0
me	me	ppio1
to	to	to
love	love	vvi
you	you	ppy
.	.	y
"	"	y
"	"	y
I	i	ppis1
think	think	vv0
you	you	ppy
do	do	vd0
.	.	y
But	but	ccb
if	if	cs
ou	ou	fw
do	do	vd0
n't	n't	xx
,	,	y
that	that	dd1
's	be	vbz
okay	okay	jj
too	too	rr@
.	.	y
"	"	y
"	"	y
It	it	pph1
's	be	vbz
not	not	xx
okay	okay	jj
,	,	y
"	"	y
she	she	pphs1
cried	cry	vvd
.	.	y
"	"	y
It	it	pph1
's	be	vbz
all	all	db_rr@
wrong	wrong	jj
,	,	y
I	i	ppis1
'm	be	vbm
damaged	damage	vvn_jj@
.	.	y
No	no	xx
one	one	pn122
should	should	vm
know	know	vvi
that	that	cst_dd1
better	better	jjr_rrr
than	than	csn
you	you	ppy
.	.	y
"	"	y
"	"	y
You	you	ppy
're	be	vbr
damaged	damage	vvn
?	?	y
I	i	ppis1
'm	be	vbm
the	the	at
one	one	pn1
who	who	pnqs
's	be	vhz
been	be	vbn
obsessed	obsessed	jj_vvn%
for	for	if
the	the	at
last	last	md
10	10	mc
years	year	nnt2
.	.	y
"	"	y
"	"	y
It	it	pph1
's	be	vbz
not	not	xx
the	the	at
same	same	da
.	.	y
I	i	mc1@
can't-	can't-	nn1
"	"	y
"	"	y
Shh	shh	uh
.	.	y
"	"	y
He	he	pphs1
moved	move	vvd
over	over	ii_rp
her	her	ppho1
again	again	rt
.	.	y
"	"	y
Do	do	vd0
n't	n't	xx
think	think	vvi
.	.	y
Do	do	vd0
n't	n't	xx
analyze	analyze	vvi
.	.	y
Let	let	vv0
everything	everything	pn1
fall	fall	vvi
into	into	ii
place	place	nn1
.	.	y
Enjoy	enjoy	vv0
....	....	...
"	"	y
(	(	y
800	800	mc
)	)	y
Books	book	nn2
Now	now	rt
<p>	<p>	y
To	to	to
order	order	vvi
The	the	at
King	king	nnb
Game	game	np1
(	(	y
Bantam	bantam	np1_vv0_nn1
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Books	book	nn2
Now	now	rt
at	at	ii
(	(	y
800	800	mc
)	)	y
962	962	mc
-66	-66	mc
51	51	mc
,	,	y
ext.	ext	nn1
1105	1105	mc
(	(	y
be	be	vbi
sure	sure	jj
to	to	to
mention	mention	vvi
Cosmo	cosmo	np1_nn1
)	)	y
or	or	cc
go	go	vv0
online	online	rr_jj
at	at	ii
http	http	x         
:	:	y
,	,	y
@/vw		fu
,	,	y
books	book	nn2
Whenever	whenever	rrqv
you	you	ppy
order	order	vv0@
books	book	nn2
seen	see	vvn
in	in	ii
Cosmo	cosmo	np1_nn1
,	,	y
from	from	ii
Books	book	nn2
Now	now	rt
,	,	y
we	we	ppis2
will	will	vm
donate	donate	vvi
15	15	mc
percent	percent	nnu
of	of	io
sales	sales	nn
to	to	ii
Literacy	literacy	nn1
Partners	partner	nn2
,	,	y
Inc.	inc	jj
,	,	y
an	a	at1
organization	organization	nn1
that	that	cst_dd1
helps	help	vvz
millions	million	m
of	of	io
nonreading	nonreading	vvg_jj@
women	woman	nn2
gain	gain	vv0
the	the	at
literacy	literacy	nn1
skills	skill	nn2
they	they	pphs2
need	need	vv0
to	to	to
help	help	vvi
themselves	themselves	ppx2
and	and	cc
their	their	appge
families	family	nn2
.	.	y
JOIN	join	vvi
THE	the	at
CLUB	club	nn1
Have	have	vh0
you	you	ppy
ever	ever	rr
had	have	vhn
a	a	at1
friendship	friendship	nn1
catch	catch	nn1_vv0
fire	fire	nn1
?	?	y
Let	let	vv0
us	us	ppio2
know	know	vvi
:	:	y
Write	write	vv0
Cosmo	cosmo	nn1_np1
Book	book	nn1
Club	club	nn1
,	,	y
224	224	mc
West	west	nd1
57th	57th	md
St.	st	np1
,	,	y
New	new	np1
York	york	np1
,	,	y
NY	ny	np1
10019	10019	mc
or	or	cc
E-Mail	e-mail	nn1
.	.	y
Footnote	footnote	np1@_nn1_vv0
Adapted	adapt	vvd
from	from	ii
THE	the	at
KILLING	killing	nn1
GAME	game	nn1
.	.	y
Copyright	copyright	nn1
(	(	y
c	c	zz1
)	)	y
1999	1999	mc
by	by	ii
Iris	iris	np1
Johansen	johansen	np1
.	.	y
Published	publish	vvn
by	by	ii
Bantam	bantam	np1
Dell	dell	np1
Publishing	publishing	nn1
Group	group	nn1
.	.	y
<p>	<p>	y
##1006260		
For	for	if
a	a	at1
Black	black	jj
woman	woman	nn1
in	in	ii
bondage	bondage	nn1
,	,	y
keeping	keep	vvg
faith	faith	nn1
with	with	iw
her	her	appge
own	own	da
heart	heart	nn1
and	and	cc
having	have	vhg
her	her	appge
man	man	nn1
and	and	cc
children	child	nn2
near	near	rl
could	could	vm
be	be	vbi
as	as	rg
elusive	elusive	jj
as	as	csa
freedom	freedom	nn1
itself	itself	ppx1
<p>	<p>	y
AMID	amid	ii
THE	the	at
WEARINESS	weariness	nn1
OF	of	io
WORKDAY	workday	np1_nn1
'S	's	ge
END	end	nn1
,	,	y
Sarah-Bell	sarah-bell	np1
savored	savor	vvd
the	the	at
quiet	quiet	nn1@_jj
of	of	io
oncoming	oncoming	jj
twilight	twilight	nn1
.	.	y
Lilting	lilt	vvg
into	into	ii
the	the	at
breezeless	breezeless	jj
amber	amber	nn1
of	of	io
the	the	at
October	october	npm1
evening	evening	nnt1
,	,	y
a	a	at1
mesmerizing	mesmerizing	jj@
wordless	wordless	jj
song	song	nn1
flowed	flow	vvn_vvd
from	from	ii
her	her	appge_ppho1
full	full	jj
,	,	y
plum-colored	plum-colored	jj
lips	lip	nn2
as	as	csa
she	she	pphs1
plodded	plod	vvd
down	down	rp
the	the	at
dusty	dusty	jj
lane	lane	nn1
.	.	y
Her	her	appge
ankle-length	ankle-length	nn1_jj
,	,	y
sweatsoiled	sweatsoiled	vvd_jj@
skirt	skirt	nn1
swished	swish	vvd_vvn@
with	with	iw
each	each	dd1
step	step	nn1
.	.	y
Beside	beside	ii
Sarah-Bell	sarah-bell	np1
,	,	y
**29;28;TOOLONG	**29;28;toolong	fu
one	one	mc1
hundred-eighty-seven	hundred-eighty-seven	mc
pound	pound	nn1_vv0@
Jim	jim	np1
One-Toe	one-toe	np1
hobbled	hobble	vvd
along	along	rp
,	,	y
deftly	deftly	rr
dragging	drag	vvg
his	his	appge
maimed	maimed	jj
left	left	jj
foot	foot	nn1
.	.	y
One-Toe	one-toe	nn1
smiled	smile	vvd_vvn@
in	in	ii
admiration	admiration	nn1
of	of	io
the	the	at
way	way	nn1
Sarah-Bell	sarah-bell	np1
ended	end	vvd
each	each	dd1
phrase	phrase	nn1
of	of	io
her	her	appge
improvised	improvised	jj@
reel	reel	nn1
on	on	ii
a	a	at1_rr21
little	little	jj_rr22
upward	upward	jj
swoop	swoop	nn1_vv0
that	that	cst
just	just	rr
naturally	naturally	rr
made	make	vvn_vvd
a	a	at1
man	man	nn1
feel	feel	vvi
good	good	jj
.	.	y
"	"	y
Sarah-Bell	sarah-bell	np1
,	,	y
you	you	ppy
sing	sing	vv0
so	so	rg_rr
pretty	pretty	jj
.	.	y
Can	can	vm_vv0%
I	i	ppis1
be	be	vbi
your	your	appge
man	man	nn1
?	?	y
"	"	y
Sarah-Bell	sarah-bell	np1_jj
furtively	furtively	rr
peeked	peek	vvd
over	over	rp
at	at	ii
One-Toe	one-toe	np1
,	,	y
smiled	smile	vvd_vvn@
and	and	cc
immediately	immediately	rr
refocused	refocuse	vvd_vvn
her	her	appge
gaze	gaze	nn1
on	on	ii
the	the	at
last	last	md
visible	visible	jj
tip	tip	nn1
of	of	io
the	the	at
orange	orange	jj_nn1
sun	sun	nn1
swiftly	swiftly	rr
falling	fall	vvg
behind	behind	ii
the	the	at
nearly	nearly	rr
clean-picked	clean-picked	jj
field	field	nn1
of	of	io
cotton	cotton	nn1
plants	plant	nn2
.	.	y
"	"	y
One-Toe	one-toe	nn1_jj
,	,	y
you	you	ppy
know	know	vv0
I	i	ppis1
got	get	vvd
a	a	at1
man	man	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
all	all	db
the	the	at
time	time	nnt1
,	,	y
"	"	y
One-Toe	one-toe	np1
retorted	retort	vvd
.	.	y
A	a	at1_zz1
quick	quick	jj
grin	grin	nn1
flashed	flash	vvd_vvn@
across	across	ii
the	the	at
dimpled	dimpled	jj
midnight	midnight	nnt1
of	of	io
his	his	appge
handsome	handsome	jj
blue-black	blue-black	jj
face	face	nn1
.	.	y
Almost	almost	rr
two	two	mc
good	good	jj
moons	moon	nn2
had	have	vhd
passed	pass	vvn
since	since	cs_ii@
anybody	anybody	pn1
had	have	vhd
seen	see	vvn
Mule-Boy	mule-boy	np1
visiting	visit	vvg_jj
Sarah-Bell	sarah-bell	np1
.	.	y
Gathering	gathering	nn1
was	be	vbdz
most	most	rgt
over	over	jj%
;	;	y
Mule	mule	nn1
coulda	coulda	nn1
been	be	vbn
sold	sell	vvn
off	off	rp
by	by	ii
now-everybody	now-everybody	pn1
knowed	know	vvd_jj@
Master	master	nn1
Gilmore	gilmore	nn1@_np1
over	over	rp
to	to	ii
the	the	at
next	next	md
plantation	plantation	nn1
was	be	vbdz
good	good	jj
for	for	if
sending	send	vvg
you	you	ppy
down	down	ii
the	the	at
river	river	nn1
at	at	ii
the	the	at
drop	drop	nn1
of	of	io
a	a	at1
hat	hat	nn1
.	.	y
Sarah-Bell	sarah-bell	np1
scrutinized	scrutinize	vvd
the	the	at
squinting	squinting	jj%_vvg_nn1%
sincerity	sincerity	nn1
in	in	ii
OneToe	onetoe	np1
's	's	ge
eyes	eye	nn2
.	.	y
"	"	y
It	it	pph1
air	air	nn1
;	;	y
t	t	zz1
that	that	cst
he	he	pphs1
do	do	vd0
n't	n't	xx
.	.	y
He	he	pphs1
ca	can	vm
n't	n't	xx
co	co	nn1
...	...	...
"	"	y
Suddenly	suddenly	rr
interrupting	interrupt	vvg
herself	herself	ppx1
,	,	y
she	she	pphs1
hiked	hike	vvd
up	up	rp
her	her	appge
skirt	skirt	nn1
as	as	csa
she	she	pphs1
stepped	step	vvd
around	around	rp_ii
a	a	at1
fresh	fresh	jj
pile	pile	nn1
of	of	io
horse	horse	nn1
droppings	dropping	nn2
.	.	y
Then	then	rt
,	,	y
shooing	shoo	vvg
away	away	rl
a	a	at1
fat	fat	jj
green-and-black	green-and-black	jj
fly	fly	nn1
with	with	iw
a	a	at1
quick	quick	jj
fan	fan	nn1
of	of	io
her	her	appge
field-toughened	field-toughened	jj
hand	hand	nn1
,	,	y
she	she	pphs1
picked	pick	vvd
up	up	rp
her	her	appge
thought	thought	nn1
,	,	y
"	"	y
...	...	...
and	and	cc
you	you	ppy
could	could	vm
n't	n't	xx
be	be	vbi
with	with	iw
me	me	ppio1
every	every	at1
night	night	nnt1
neither	neither	rr_dd1
,	,	y
that	that	rex21
is	is	rex22
,	,	y
if'n	if'n	vv0
I	i	ppis1
was	be	vbdz
to	to	to
even	even	rr
let	let	vvi
you	you	ppy
come	come	vv0
by	by	ii_rp%
at	at	rr21
all	all	rr22
.	.	y
"	"	y
One-Toe	one-toe	nn1
was	be	vbdz
encouraged	encourage	vvn
that	that	cst
Sarah-Bell	sarah-bell	np1
was	be	vbdz
at	at	rr21
least	least	rr22
considering	considering	ii_cs_vvg
the	the	at
merits	merit	nn2
of	of	io
being	be	vbg
with	with	iw
him	him	ppho1
.	.	y
He	he	pphs1
spied	spy	vvd
a	a	at1
glimmer	glimmer	nn1
of	of	io
interest	interest	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
"	"	y
Naw	naw	uh
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
think	think	vvi
so	so	rr
,	,	y
One-Toe	one-toe	np1
.	.	y
I	i	ppis1_zz1@_mc1@
thinks	think	vvz
I	i	ppis1
can	can	vm
wait	wait	vvi
.	.	y
"	"	y
"	"	y
Yes	yes	uh
,	,	y
ma'am	ma'am	nn1
.	.	y
"	"	y
One-Toe	one-toe	nn1
was	be	vbdz
disappointed	disappointed	jj
,	,	y
but	but	ccb
not	not	xx
discouraged	discourage	vvn
.	.	y
He	he	pphs1
had	have	vhd
plenty	plenty	rr%_pn_nn1@
days	day	nnt2
ahead	ahead	rl
to	to	to
blow	blow	vvi
gently	gently	rr
on	on	ii
the	the	at
spark	spark	nn1
he	he	pphs1
glimpsed	glimpse	vvd
in	in	ii
Sarah-Bell	sarah-bell	np1
's	's	ge
pecan-shaped	pecan-shaped	jj_nn1
eyes	eye	nn2
.	.	y
He	he	pphs1
reckoned	reckon	vvd
harvesting	harvest	vvg
the	the	at
love	love	nn1
of	of	io
a	a	at1
woman	woman	nn1
like	like	ii
this	this	dd1
was	be	vbdz
worth	worth	ii
a	a	at1
long	long	jj
season	season	nnt1
of	of	io
planting	planting	nn1_vvg
and	and	cc
weeding	weed	vvg_nn1@
.	.	y
"	"	y
But	but	ccb
if	if	cs
you	you	ppy
was	be	vbdz
to	to	to
get	get	vvi
tired	tired	jj
a	a	at1
waiting	waiting	nn1@_jj@
.	.	y
I	i	ppis1
would	would	vm
come	come	vvi
.	.	y
You	you	ppy
know	know	vv0
I	i	ppis1
would	would	vm
.	.	y
Like	like	ii_vv0@
a	a	at1
bird	bird	nn1
to	to	ii
the	the	at
nest	nest	nn1
.	.	y
I	i	ppis1
would	would	vm
come	come	vvi
to	to	ii
you	you	ppy
every	every	at1
night	night	nnt1
I	i	ppis1
could	could	vm
.	.	y
"	"	y
"	"	y
Photograph	photograph	nn1_vv0@
<p>	<p>	y
"	"	y
Which	which	ddq
make	make	nn1
you	you	ppy
no	no	at
different	different	jj
from	from	ii
my	my	appge
far-away	far-away	jj
man	man	nn1
who	who	pnqs
come	come	vv0
to	to	ii
me	me	ppio1
every	every	at1
night	night	nnt1
he	he	pphs1
can	can	vm
.	.	y
"	"	y
"	"	y
Well	well	rr
,	,	y
do	do	vd0
n't	n't	xx
forget	forget	vvi
I	i	ppis1
'm	be	vbm
closer	closer	jjr
to	to	ii
the	the	at
nest	nest	nn1
.	.	y
I	i	ppis1
can	can	vm
get	get	vvi
to	to	ii
you	you	ppy
quicker	quick	rrr
than	than	csn
him	him	ppho1
,	,	y
even	even	rr
if'n	if'n	vv0
I	i	zz1%
ai	ai	fu
n't	n't	xx
got	get	vvn
but	but	ccb
one	one	pn1_mc1
good	good	rr%_jj
foots	foot	vvz
,	,	y
"	"	y
One-Toe	one-toe	np1
joked	joke	vvd
.	.	y
Sarah-Bell	sarah-bell	np1
grinned	grin	vvd
as	as	csa_ii@
One-Toe	one-toe	np1
made	make	vvd
fun	fun	nn1
of	of	io
his	his	appge
own	own	da
infirmity	infirmity	nn1
.	.	y
She	she	pphs1
liked	like	vvd
his	his	appge
gentle	gentle	jj
humor	humor	nn1
but	but	ccb
she	she	pphs1
did	do	vdd
n't	n't	xx
feel	feel	vvi
a	a	at1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
even	even	rr
a	a	at1
fine	fine	jj
man	man	nn1
like	like	ii
One-Toe	one-toe	np1
.	.	y
Sarah-Bell	sarah-bell	np1_jj
gracefully	gracefully	rr
waved	wave	vvn_vvd
to	to	ii
One-Toe	one-toe	np1
and	and	cc
spoke	speak	vvn
in	in	ii_rp@
a	a	at1
husky	husky	jj
half-whisper	half-whisper	nn1_jj
as	as	csa
she	she	pphs1
strolled	stroll	vvd
on	on	rp@
,	,	y
"	"	y
Good	good	jj
night	night	nnt1
,	,	y
brotha	brotha	nn1
One-Toe	one-toe	np1
.	.	y
"	"	y
One-Toe	one-toe	nn1
peered	peer	vvd
longingly	longingly	rr
at	at	ii
the	the	at
broadness	broadness	nn1
of	of	io
SarahBell	sarahbell	np1
's	's	ge
back	back	nn1
and	and	cc
the	the	at
ampleness	ampleness	nn1
of	of	io
her	her	appge
hips	hip	nn2
.	.	y
He	he	pphs1
looked	look	vvd
til	til	vv0_nn1
his	his	appge
imagination	imagination	nn1
was	be	vbdz
as	as	rg
full	full	jj
as	as	csa
it	it	pph1
could	could	vm
stand	stand	vvi
to	to	to
be	be	vbi
.	.	y
One-Toe	one-toe	nn1
wanted	want	vvd_vvn
that	that	dd1
pretty-singing	pretty-singing	jj_nn1
woman	woman	nn1
.	.	y
He	he	pphs1
had	have	vhd
seen	see	vvn
a	a	at1
bunch	bunch	nn1
of	of	io
women	woman	nn2
who	who	pnqs
was	be	vbdz
face-prettier	face-prettier	jjr
,	,	y
but	but	ccb
he	he	pphs1
had	have	vhd
never	never	rr
heard	hear	vvn
no	no	pn121
one	one	pn122
or	or	cc
nothing	nothing	pn1
what	what	ddq
sang	sing	vvd
prettier	pretty	jjr
than	than	csn
Sarah-Bell	sarah-bell	np1
.	.	y
One-Toe	one-toe	nn1
had	have	vhd
been	be	vbn
thinking	think	vvg
so	so	rg
hard	hard	rr_jj
about	about	ii
holding	hold	vvg
SarahBell	sarahbell	np1_nn1@
in	in	ii
his	his	appge
huge	huge	jj
am-is	am-is	vbz
,	,	y
he	he	pphs1
missed	miss	vvd
catching	catch	vvg_jj@
sight	sight	nn1
of	of	io
the	the	at
White	white	jj
man	man	nn1
,	,	y
Chester	chester	np1
Browne	browne	np1
,	,	y
squatting	squat	vvg
nearby	nearby	rl
her	her	appge
door	door	nn1
.	.	y
When	when	cs
her	her	appge
singing	singing	nn1@
faltered	falter	vvn_vvd
and	and	cc
then	then	rt
abruptly	abruptly	rr
fell	fall	vvd
silent	silent	jj
,	,	y
One-Toe	one-toe	np1
quickly	quickly	rr
surveyed	survey	vvd_vvn
the	the	at
area	area	nn1
to	to	to
see	see	vvi
what	what	ddq
disturbance	disturbance	nn1
had	have	vhd
stilled	still	vvn
Sarah-Bell	sarah-bell	np1
's	's	ge
song	song	nn1
.	.	y
One-Toe	one-toe	nn1
glared	glare	vvd_vvn@
at	at	ii
Chester	chester	np1
,	,	y
who	who	pnqs
was	be	vbdz
the	the	at
plantation	plantation	nn1
overseer	overseer	nn1
.	.	y
Everybody	everybody	pn1
knowed	know	vvd
what	what	ddq
a	a	at1
driverman	driverman	nn1
in	in	ii
the	the	at
lane	lane	nn1
after	after	ii_cs
hours	hour	nnt2
waiting	wait	vvg
by	by	ii
a	a	at1
woman	woman	nn1
's	's	ge
door	door	nn1
meant	mean	vvd_vvn
.	.	y
One-Toe	one-toe	nn1_jj
spat	spit	vvn_vvd_nn1@
into	into	ii
the	the	at
dust	dust	nn1
,	,	y
turned	turn	vvd_vvn
and	and	cc
drug	drug	nn1
himself	himself	ppx1
into	into	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
he	he	pphs1
heard	hear	vvd
the	the	at
thudding	thudding	nn1@
shuffle	shuffle	vvi
of	of	io
Chester	chester	np1
's	's	ge
horse	horse	nn1
moseying	mosey	vvg
past	past	ii
the	the	at
open	open	jj
doorway	doorway	nn1
as	as	csa_ii@
Chester	chester	np1
and	and	cc
Sarah-Bell	sarah-bell	np1
rode	ride	vvd
out	out	rp
the	the	at
lane	lane	nn1
.	.	y
A	a	at1_zz1
high-pitched	high-pitched	jj
whinny	whinny	nn1
from	from	ii
the	the	at
horse	horse	nn1
taunted	taunt	vvd
OneToe	onetoe	np1
,	,	y
but	but	ccb
he	he	pphs1
refused	refuse	vvd
to	to	to
look	look	vvi
up	up	rp
at	at	ii
the	the	at
too-familiar	too-familiar	jj
abduction	abduction	nn1
.	.	y
One-Toe	one-toe	nn1_jj
forcefully	forcefully	rr
buried	bury	vvn_vvd@
his	his	appge
face	face	nn1
in	in	ii
the	the	at
gritty	gritty	jj
dirt	dirt	nn1
floor	floor	nn1
and	and	cc
stifled	stifle	vvd_vvn
an	a	at1
urge	urge	nn1
to	to	to
say	say	vvi
something	something	pn1
,	,	y
anything-a	anything	pn1
word	word	nn1
,	,	y
a	a	at1
sound	sound	nn1
,	,	y
her	her	appge
name	name	nn1
.	.	y
Chester	chester	np1
was	be	vbdz
n't	n't	xx
talking	talk	vvg
,	,	y
and	and	cc
Sarah-Bell	sarah-bell	np1
was	be	vbdz
n't	n't	xx
singing	sing	vvg
.	.	y
The	the	at
chomp	chomp	nn1@
chomp	chomp	vv0_nn1@
chomp	chomp	vv0_nn1@
chomp	chomp	nn1@
of	of	io
the	the	at
sorrel	sorrel	nn1
's	's	ge
hooves	hoof	nn2
echoed	echo	vvn_vvd
against	against	ii
the	the	at
mud-caked	mud-caked	jj
wall	wall	nn1
of	of	io
One-Toe	one-toe	np1
's	's	ge
sleep	sleep	nn1
space	space	nn1
and	and	cc
reverberated	reverberate	vvd
inside	inside	ii
his	his	appge
skull	skull	nn1
.	.	y
Sarah-Bell	sarah-bell	np1
's	's	ge
silence	silence	nn1
tormented	torment	vvd
One-Toe	one-toe	np1
.	.	y
He	he	pphs1
would	would	vm
gladly	gladly	rr
let	let	vvi
them	them	ppho2
ax-chop	ax-chop	jj_nn1
his	his	appge
good	good	jj
right	right	jj_nn1
foot	foot	nn1
if'n	if'n	nn1_vv0
he	he	pphs1
could	could	vm
visit	visit	vvi
her	her	appge_ppho1
--	--	x
Chester	chester	np1
or	or	cc
no	no	at
Chester	chester	np1
.	.	y
Naw	naw	uh
,	,	y
ifn	ifn	vv0_nn1
he	he	pphs1
had	have	vhd
a	a	at1
cooing	cooing	nn1@_jj@
dove	dove	vvn
like	like	ii
Sarah-Bell	sarah-bell	np1
to	to	to
share	share	vvi
nights	night	nnt2
with	with	iw
,	,	y
he	he	pphs1
would	would	vm
n't	n't	xx
even	even	rr
dream	dream	vvi
of	of	io
running	run	vvg_nn1_jj
again	again	rt
.	.	y
An	a	at1
hour	hour	nnt1
later	later	rrr
Chester	chester	np1
had	have	vhd
finished	finish	vvn
his	his	appge
business	business	nn1
.	.	y
Since	since	cs
he	he	pphs1
never	never	rr
kept	keep	vvn_vvd
any	any	dd
washing	washing	nn1
water	water	nn1
in	in	ii
his	his	appge
cabin	cabin	nn1
,	,	y
and	and	cc
Sarah-Bell	sarah-bell	np1
had	have	vhd
not	not	xx
even	even	rr
dared	dare	vvn
think	think	vvi
about	about	ii
going	go	vvg
down	down	rp
to	to	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
herself	herself	ppx1
with	with	iw
her	her	appge
skirt	skirt	nn1
tail	tail	nn1
before	before	cs
she	she	pphs1
set	set	vvd
off	off	rp
to	to	ii
walking	walk	vvg
back	back	rp
.	.	y
Her	her	appge
general	general	jj_nn1
habit	habit	nn1
was	be	vbdz
to	to	to
immediately	immediately	rr
forget	forget	vvi
the	the	at
weight	weight	nn1
of	of	io
the	the	at
overseer	overseer	nn1
