##221672		
OFF	off	ii
concern	concern	nn1
that	that	cst
the	the	at
hospitals	hospital	nn2
continue	continue	vv0
to	to	to
be	be	vbi
able	able	jk
to	to	to
provide	provide	vvi
adequate	adequate	jj
care	care	nn1
.	.	y
I	i	ppis1
'm	be	vbm
not	not	xx
even	even	rr
talking	talk	vvg
about	about	ii
the	the	at
best	best	rrt_jjt
care	care	vv0_nn1
any	any	dd
more	more	dar
,	,	y
and	and	cc
then	then	rt
when	when	cs_rrq
we	we	ppis2
put	put	vv0_vvd
a	a	at1
lot	lot	nn1
of	of	io
money	money	nn1
into	into	ii
something	something	pn1
as	as	rg
heroic	heroic	jj
as	as	csa
the	the	at
separation	separation	nn1
of	of	io
Siamese	siamese	jj
twins	twin	nn2
,	,	y
it	it	pph1
gives	give	vvz
an	a	at1
image	image	nn1
,	,	y
even	even	cs21
if	if	cs22
you	you	ppy
have	have	vh0
those	those	dd2
private	private	jj
funds	fund	nn2
,	,	y
of	of	io
being	be	vbg
a	a	at1
poor	poor	jj
steward	steward	nn1
of	of	io
society	society	nn1
's	's	ge
limited	limited	jj
resources	resource	nn2
.	.	y
The	the	at
fact	fact	nn1
that	that	cst
we	we	ppis2
might	might	vm
be	be	vbi
technically	technically	rr
able	able	jk
to	to	to
do	do	vdi
it	it	pph1
does	do	vdz
not	not	xx
give	give	vvi
us	us	ppio2
a	a	at1
moral	moral	jj
imperative	imperative	nn1_jj
to	to	to
do	do	vdi
it	it	pph1
.	.	y
@(Footage-of-Zucker-)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Tell	tell	vv0
that	that	cst_dd1
to	to	ii
Dr.	dr	nnb
Howard	howard	np1
Zucker	zucker	np1
,	,	y
who	who	pnqs
runs	run	vvz
the	the	at
unit	unit	nn1
where	where	cs_rrq
Millie	millie	np1
and	and	cc
Lucy	lucy	np1
are	be	vbr
fighting	fight	vvg
for	for	if
their	their	appge
lives	life	nn2
.	.	y
@!Dr-ZUCKER		zzq
:	:	y
You	you	ppy
know	know	vv0
,	,	y
a	a	at1
lot	lot	nn1
of	of	io
times	time	nnt2
people	people	nn
will	will	vm
ask	ask	vvi
that	that	dd1
question	question	nn1
.	.	y
Maybe	maybe	rr
--		zz
maybe	maybe	rr
we	we	ppis2
should	should	vm
n't	n't	xx
be	be	vbi
doing	do	vdg
this	this	dd1
...	...	...
@(Footage-Castillo-l)		zzc
@!Dr-ZUCKER		zzq
:	:	y
...	...	...
but	but	ccb
I	i	ppis1
would	would	vm
ask	ask	vvi
those	those	dd2
people	people	nn
to	to	to
walk	walk	vvi
up	up	ii21
to	to	ii22
the	the	at
--		nn1_jj
the	the	at
mother	mother	nn1
of	of	io
--		nn1
of	of	io
these	these	dd2
twins	twin	nn2
and	and	cc
say	say	vv0
,	,	y
'	'	"@_ge
I	i	ppis1
'm	be	vbm
sorry	sorry	jj
,	,	y
I	i	ppis1
know	know	vv0
that	that	cst
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
can	can	vm
do	do	vdi
something	something	pn1
to	to	to
help	help	vvi
these	these	dd2
two	two	mc
children	child	nn2
,	,	y
but	but	ccb
we	we	ppis2
're	be	vbr
not	not	xx
going	go	vvgk
to	to	to
do	do	vdi
it	it	pph1
.	.	y
We	we	ppis2
're	be	vbr
not	not	xx
going	go	vvgk
to	to	to
take	take	vvi
them	them	ppho2
.	.	y
'	'	"@_ge
And	and	cc
tell	tell	vv0
that	that	dd1_cst
family	family	nn1
--		nn1
I	i	ppis1
do	do	vd0
n't	n't	xx
think	think	vvi
that	that	cst_dd1
anyone	anyone	pn1
is	be	vbz
going	go	vvgk
to	to	to
be	be	vbi
able	able	jk
to	to	to
do	do	vdi
that	that	dd1
very	very	rg
easily	easily	rr
,	,	y
because	because	cs
I	i	ppis1_zz1%_mc1%
--		zz
I	i	ppis1
could	could	vm
n't	n't	xx
do	do	vdi
that	that	dd1
.	.	y
@(Footage-of-nurses-)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
the	the	at
effort	effort	nn1
and	and	cc
the	the	at
cost	cost	nn1
to	to	to
save	save	vvi
these	these	dd2
girls	girl	nn2
continue	continue	vv0
to	to	to
escalate	escalate	vvi
.	.	y
Just	just	rr_jj@
days	day	nnt2
after	after	ii_cs
her	her	appge
second	second	md
operation	operation	nn1
,	,	y
Millie	millie	np1
is	be	vbz
not	not	xx
responding	respond	vvg
to	to	ii
treatment	treatment	nn1
.	.	y
@!Dr-ZUCKER		zzq
:	:	y
All	all	rr21
right	right	rr22
now	now	rt
,	,	y
where	where	rrq
's	be	vbz
the	the	at
...	...	...
(	(	y
unintelligible	unintelligible	jj
)		np1
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
There	there	ex_rl
is	be	vbz
only	only	rr
one	one	mc1
hope	hope	nn1_vv0
to	to	to
save	save	vvi
her	her	ppho1
,	,	y
an	a	at1
artificial	artificial	jj
lung	lung	nn1
machine	machine	nn1
called	call	vvn
ECMO.	ecmo	np1
qwq		xx
@		ii
(	(	y
Close-up-of-ECMO		np1_nn1
;		np1
-	-	-
@!Dr-ZUCKER		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
goal	goal	nn1
is	be	vbz
to	to	to
try	try	vvi
and	and	cc
see	see	vvi
if	if	cs_csw@
we	we	ppis2
can	can	vm
rest	rest	vvi
her	her	appge
lungs	lung	nn2
and	and	cc
have	have	vh0
them	them	ppho2
heal	heal	vv0_nn1
.	.	y
This	this	dd1
is	be	vbz
pushing	push	vvg
,	,	y
you	you	ppy
know	know	vv0
,	,	y
technology	technology	nn1
,	,	y
pushing	push	vvg
the	the	at
limits	limit	nn2
of	of	io
what	what	ddq
we	we	ppis2
can	can	vm
do	do	vdi
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-nurse-t		np1
Unidentified	unidentified	jj
Woman	woman	nn1
2	2	mc
:	:	y
The	the	at
blood	blood	nn1
pressure	pressure	nn1
is	be	vbz
fine	fine	jj
,	,	y
her	her	appge
heart	heart	nn1
rate	rate	nn1
is	be	vbz
fine	fine	jj
.	.	y
She	she	pphs1
stable	stable	jj
right	right	nn1_rr_jj
now	now	rt
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Is	be	vbz
it	it	pph1
fair	fair	jj_rr@
to	to	to
say	say	vvi
ECMO	ecmo	nn1_np1
is	be	vbz
the	the	at
last	last	md
resort	resort	nn1
?	?	y
@!Dr-ZUCKER		zzq
:	:	y
Pretty	pretty	rg
much	much	da1_rr
,	,	y
yes	yes	uh
.	.	y
@(Footage-of-Castill)		zzc
@!Dr-STYLIANOS		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
roughest	rough	jjt
part	part	nn1
is	be	vbz
not	not	xx
to	to	to
be	be	vbi
able	able	jk
to	to	to
explain	explain	vvi
to	to	ii
her	her	appge
mother	mother	nn1
what	what	ddq
's	be	vbz
wrong	wrong	jj_rr@
with	with	iw
her	her	ppho1
.	.	y
Really	really	rr
,	,	y
in	in	ii
the	the	at
last	last	md
few	few	da2
days	day	nnt2
,	,	y
it	it	pph1
just	just	rr
simply	simply	rr
has	have	vhz
--		nn1_jj
is	be	vbz
not	not	xx
clear	clear	jj_rr@
to	to	ii
us	us	ppio2
why	why	rrq
she	she	pphs1
is	be	vbz
so	so	rg_rr
ill.	ill	z'
@(Footage-of-Lucy)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
on	on	ii
the	the	at
other	other	jj
side	side	nn1
of	of	io
the	the	at
unit	unit	nn1
,	,	y
there	there	ex
is	be	vbz
reason	reason	nn1
to	to	to
celebrate	celebrate	vvi
.	.	y
@!Dr-ZUCKER		zzq
:	:	y
Lucy	lucy	np1
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Lucy	lucy	np1
continues	continue	vvz
to	to	to
improve	improve	vvi
.	.	y
@!Dr-ZUCKER		zzq
:	:	y
We	we	ppis2
took	take	vvd
out	out	rp
the	the	at
breathing	breathing	nn1
tube	tube	nn1
,	,	y
so	so	rr_cs@
now	now	rt
Lucy	lucy	np1
is	be	vbz
breathing	breathe	vvg
on	on	ii_rp@
her	her	appge
own	own	da
,	,	y
which	which	ddq
is	be	vbz
very	very	rg_jj@
,	,	y
very	very	rg
promising	promising	jj
.	.	y
She	she	pphs1
looks	look	vvz
good	good	jj
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
I	i	ppis1
think	think	vv0
she	she	pphs1
looks	look	vvz
pleased	pleased	jj
.	.	y
@!Dr-ZUCKER		zzq
:	:	y
She	she	pphs1
looks	look	vvz
real	real	jj_rg%
pleased	pleased	jj
.	.	y
I	i	ppis1
know	know	vv0
.	.	y
@!MORIARTY		zzq
:	:	y
Did	do	vdd
you	you	ppy
need	need	vvi
this	this	dd1
?	?	y
@!Dr-ZUCKER		zzq
:	:	y
Oh	oh	uh
,	,	y
personally	personally	rr
?	?	y
Oh	oh	uh
,	,	y
I	i	ppis1
think	think	vv0
everybody	everybody	pn1
needed	need	vvd_vvn
this	this	dd1
.	.	y
##221675		
HOPING	hope	vvg
FOR	for	if
A	a	at1@_zz1
MIRACLE	miracle	nn1
Announcer	announcer	np1_nn1
:	:	y
From	from	ii
New	new	np1
York	york	np1
,	,	y
here	here	rl
is	be	vbz
Dan	dan	np1
Rather	rather	rr@
.	.	y
@!DAN-RATHER-host		zzq
:	:	y
Good	good	jj
evening	evening	nnt1
.	.	y
You	you	ppy
're	be	vbr
about	about	rpk
to	to	to
witness	witness	vvi
something	something	pn1
as	as	rg
rare	rare	jj
as	as	csa
it	it	pph1
is	be	vbz
risky	risky	jj
.	.	y
Worldwide	worldwide	rl_jj
through	through	ii
all	all	db
time	time	nnt1
,	,	y
there	there	ex
have	have	vh0
been	be	vbn
only	only	rr
about	about	rg
100	100	mc
successful	successful	jj
operations	operation	nn2
to	to	to
save	save	vvi
children	child	nn2
who	who	pnqs
were	be	vbdr
born	born	vvn
joined	join	vvn_vvd
together	together	rl
,	,	y
commonly	commonly	rr
called	call	vvn
Siamese	siamese	jj
twins	twin	nn2
.	.	y
@(Footage-of-twins-i)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
For	for	if
almost	almost	rr
two	two	mc
weeks	week	nnt2
,	,	y
doctors	doctor	nn2
at	at	ii
San	san	np1
Diego	diego	np1
Children	child	nn2
's	's	ge
Hospital	hospital	nn1
have	have	vh0
been	be	vbn
weighing	weigh	vvg
whether	whether	csw
to	to	to
try	try	vvi
to	to	to
add	add	vvi
to	to	ii
that	that	dd1
number	number	nn1
,	,	y
attempting	attempt	vvg
to	to	to
separate	separate	vvi
twin	twin	nn1_jj@
girls	girl	nn2
born	born	vvn
joined	join	vvn_vvd
together	together	rl
.	.	y
And	and	cc
just	just	rr
today	today	rt
physicians	physician	nn2
announced	announce	vvd_vvn
their	their	appge
decision	decision	nn1
to	to	to
operate	operate	vvi
on	on	ii
the	the	at
girls	girl	nn2
.	.	y
It	it	pph1
is	be	vbz
a	a	at1
case	case	nn1
remarkably	remarkably	rr
similar	similar	jj
to	to	ii
the	the	at
one	one	pn1
you	you	ppy
are	be	vbr
about	about	rpk
to	to	to
see	see	vvi
,	,	y
an	a	at1
effort	effort	nn1
to	to	to
save	save	vvi
two	two	mc
small	small	jj
lives	life	nn2
and	and	cc
write	write	vvi
one	one	mc1
more	more	dar
chapter	chapter	nn1
in	in	ii
medical	medical	jj
history	history	nn1
.	.	y
More	more	dar_rrr
than	than	csn
a	a	at1
story	story	nn1
of	of	io
science	science	nn1
,	,	y
this	this	dd1
is	be	vbz
a	a	at1
story	story	nn1
of	of	io
hope	hope	nn1
and	and	cc
of	of	io
people	people	nn
whose	whose	ddqge
lives	life	nn2
are	be	vbr
dedicated	dedicate	vvn
to	to	ii
making	make	vvg
miracles	miracle	nn2
happen	happen	vvi
.	.	y
Correspondent	correspondent	nn1
Erin	erin	np1
Moriarty	moriarty	np1
begins	begin	vvz
our	our	appge
report	report	nn1
.	.	y
@!JUST-GOTTA-PRAY-#		zzq
@(Footage-of-twins-M)		zzc
@!Ms-DEBBIE-SCATURRO		zzq
:	:	y
They	they	pphs2
're	be	vbr
two	two	mc
precious	precious	rg
little	little	jj
girls	girl	nn2
.	.	y
Look	look	vv0
at	at	ii
her	her	appge
smile	smile	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Castillo	castillo	np1
are	be	vbr
five	five	mc
months	month	nnt2
old	old	jj
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
They	they	pphs2
're	be	vbr
identical	identical	jj
twins	twin	nn2
,	,	y
but	but	ccb
I	i	ppis1
think	think	vv0
they	they	pphs2
look	look	vv0
--		nn1_jj
they	they	pphs2
--		zz
they	they	pphs2
have	have	vh0
their	their	appge
own	own	da
look	look	nn1
.	.	y
Millie	millie	nn1_np1@
looks	look	vvz
like	like	ii
her	her	appge
mother	mother	nn1
and	and	cc
Lucy	lucy	np1
looks	look	vvz
like	like	ii
her	her	appge
father	father	nn1
.	.	y
@(Footage-of-twins)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
By	by	rt21
now	now	rt22
,	,	y
you	you	ppy
know	know	vv0
they	they	pphs2
are	be	vbr
n't	n't	xx
ordinary	ordinary	jj
babies	baby	nn2
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
You	you	ppy
know	know	vv0
,	,	y
they	they	pphs2
're	be	vbr
very	very	rg
--		zz
they	they	pphs2
're	be	vbr
active	active	jj
.	.	y
They	they	pphs2
want	want	vv0
to	to	to
start	start	vvi
doing	do	vdg
something	something	pn1
and	and	cc
they	they	pphs2
ca	can	vm
n't	n't	xx
.	.	y
And	and	cc
I	i	ppis1
think	think	vv0
a	a	at1
lot	lot	nn1
of	of	io
it	it	pph1
,	,	y
too	too	rr@_rg
,	,	y
may	may	vm
be	be	vbi
they	they	pphs2
're	be	vbr
frustrated	frustrate	vvn_jj
.	.	y
@(Footage-of-twins)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Lucy	lucy	np1
and	and	cc
Millie	millie	np1
are	be	vbr
conjoined	conjoined	jj@_vvn@
twins	twin	nn2
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
@(Voiceover)		zzc
I	i	ppis1
think	think	vv0
they	they	pphs2
're	be	vbr
just	just	rr
frustrated	frustrate	vvn_vvd_jj
.	.	y
@(Footage-of-Scaturr)		zzc
@!Ms-SCATURRO		zzq
:	:	y
OK	ok	rr
.	.	y
All	all	rr21
right	right	rr22
,	,	y
Sissy	sissy	np1_nn1_jj
.	.	y
OK	ok	rr
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Debbie	debbie	np1
Scaturro	scaturro	np1
has	have	vhz
opened	open	vvn
up	up	rp_ii@
her	her	appge_ppho1
home	home	nn1_rl
...	...	...
@(Footage-of-Scaturr)		zzc
@!Ms-SCATURRO		zzq
:	:	y
What	what	ddq
's	be	vbz
the	the	at
matter	matter	nn1
?	?	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
and	and	cc
her	her	appge
heart	heart	nn1
...	...	...
@!Ms-SCATURRO		zzq
:	:	y
A	a	rr21
little	little	rr22
at	at	ii
a	a	at1
time	time	nnt1
.	.	y
@(Footage-of-twin-ea)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
to	to	to
help	help	vvi
them	them	ppho2
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
And	and	cc
I	i	ppis1
've	have	vh0
had	have	vhn
them	them	ppho2
since	since	cs
they	they	pphs2
were	be	vbdr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
tiny	tiny	jj
.	.	y
So	so	rr
they	they	pphs2
've	have	vh0
put	put	vvn
on	on	ii_rp@
quite	quite	rg
a	a	at1
bit	bit	nn1
of	of	io
weight	weight	nn1
.	.	y
Hi	hi	uh
,	,	y
Sis	sis	nn1
?	?	y
Hi	hi	uh
.	.	y
And	and	cc
Lucy	lucy	np1
,	,	y
yes	yes	uh
.	.	y
Millie	millie	nn1_np1@
's	be	vbz
a	a	rr31@
little	little	rr32@
bit	bit	rr33@
more	more	rgr@_dar
personable	personable	jj
.	.	y
She	she	pphs1
smiles	smile	vvz
a	a	rr21@_at1
lot	lot	rr22_nn1
more	more	rrr_dar
.	.	y
Lucy	lucy	np1
's	be	vbz_ge_vhz@
much	much	rr_da1
more	more	rgr_dar
serious	serious	jj
.	.	y
There	there	rl
you	you	ppy
go	go	vv0
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
think	think	vvi
that	that	cst
they	they	pphs2
realize	realize	vv0
yet	yet	rr
that	that	cst
they	they	pphs2
're	be	vbr
--		zz
that	that	cst
they	they	pphs2
're	be	vbr
individual	individual	jj
people	people	nn
.	.	y
@!MORIARTY		zzq
:	:	y
Where	where	rrq
are	be	vbr
they	they	pphs2
connected	connect	vvn
?	?	y
@!Ms-SCATURRO		zzq
:	:	y
The	the	at
collarbone	collarbone	nn1
to	to	ii
the	the	at
naval	naval	jj
.	.	y
@(Footage-of-twins-b)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Most	most	dat
people	people	nn
would	would	vm
call	call	vvi
the	the	at
girls	girl	nn2
Siamese	siamese	jj
twins	twin	nn2
,	,	y
but	but	ccb
not	not	xx
Debbie	debbie	np1
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
We	we	ppis2
do	do	vd0
n't	n't	xx
use	use	vvi
--		nn1_jj
which	which	ddq
I	i	ppis1
think	think	vv0
is	be	vbz
a	a	at1
negative	negative	jj
term	term	nn1
--		nn1
you	you	ppy
know	know	vv0
,	,	y
the	the	at
Siamese	siamese	jj
--		nn1_jj
we	we	ppis2
do	do	vd0
n't	n't	xx
say	say	vvi
that	that	dd1
.	.	y
We	we	ppis2
always	always	rr
say	say	vv0
the	the	at
medical	medical	jj
term	term	nn1
:	:	y
conjoined	conjoin	vvd_jj@_vvn@
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
like	like	vvi
people	people	nn
to	to	to
laugh	laugh	vvi
or	or	cc
snicker	snicker	nn1
or	or	cc
make	make	vvi
jokes	joke	nn2
.	.	y
It	it	pph1
's	be	vbz
OK	ok	jj
.	.	y
It	it	pph1
's	be	vbz
OK.	ok	jj
@!Mr-STEVE-SCATURRO-		zzq
:	:	y
They	they	pphs2
're	be	vbr
not	not	xx
freaks	freak	nn2
.	.	y
They	they	pphs2
're	be	vbr
still	still	rr_jj@
people	people	nn
.	.	y
@(Footage-of-Steve-S)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Debbie	debbie	np1
's	's	ge
husband	husband	nn1
,	,	y
Steve	steve	np1
.	.	y
@!Mr-SCATURRO		zzq
:	:	y
You	you	ppy
know	know	vv0
,	,	y
looking	look	vvg
at	at	ii
Millie	millie	np1
and	and	cc
Lucy	lucy	np1
--		nn1_jj
they	they	pphs2
're	be	vbr
babies	baby	nn2
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
They	they	pphs2
're	be	vbr
--		zz
they	they	pphs2
're	be	vbr
just	just	rr
two	two	mc
little	little	jj
babies	baby	nn2
.	.	y
@(Footage-of-twins-a)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
they	they	pphs2
are	be	vbr
a	a	at1
bit	bit	nn1
of	of	io
a	a	at1
challenge	challenge	nn1
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
What	what	ddq
's	be	vbz
the	the	at
matter	matter	nn1
?	?	y
All	all	rr21
right	right	rr22
,	,	y
all	all	rr21
right	right	rr22
,	,	y
all	all	rr21
right	right	rr22
,	,	y
all	all	rr21
right	right	rr22
.	.	y
Soaking	soak	vvg_jj@
wet	wet	jj
.	.	y
@(Footage-of-one-bab)		zzc
@!Ms-SCATURRO		zzq
:	:	y
They	they	pphs2
poke	poke	vv0
each	each	ppx221
other	other	ppx222
and	and	cc
they	they	pphs2
'll	will	vm
take	take	vvi
each	each	ppx221
other	other	ppx222
's	's	ge
bottles	bottle	nn2
out	out	ii21
of	of	ii22
their	their	appge
mouths	mouth	nn2
.	.	y
It	it	pph1
's	be	vbz
just	just	rr
like	like	ii
having	have	vhg
twins	twin	nn2
,	,	y
you	you	ppy
know	know	vv0
.	.	y
They	they	pphs2
're	be	vbr
just	just	rr
connected	connect	vvn_jj
.	.	y
If	if	cs
there	there	ex
's	be	vbz
any	any	dd
advantages	advantage	nn2
,	,	y
at	at	rr21
least	least	rr22
you	you	ppy
know	know	vv0
where	where	rrq
they	they	pphs2
both	both	db2
are	be	vbr
.	.	y
You	you	ppy
know	know	vv0
what	what	ddq
I	i	ppis1
'm	be	vbm
saying	say	vvg
?	?	y
All	all	rr21
right	right	rr22
.	.	y
All	all	rr21
right	right	rr22
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
Shh	shh	uh
.	.	y
@(Footage-of-Debbie-)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
When	when	cs_rrq
it	it	pph1
comes	come	vvz
to	to	ii
caring	care	vvg_nn1_jj
for	for	if
kids	kid	nn2
who	who	pnqs
need	need	vv0
help	help	nn1_vv0
,	,	y
Debbie	debbie	np1
and	and	cc
Steve	steve	np1
have	have	vh0
been	be	vbn
here	here	rl
before	before	rt
.	.	y
@!Mr-SCATURRO		zzq
:	:	y
We	we	ppis2
've	have	vh0
taken	take	vvn
,	,	y
so	so	rg
far	far	rr
,	,	y
nine	nine	mc
foster	foster	jj
children	child	nn2
in	in	ii
so	so	rg
far	far	rr
.	.	y
@!Ms-SCATURRO		zzq
:	:	y
There	there	rl
you	you	ppy
go	go	vv0
,	,	y
baby	baby	nn1
girl	girl	nn1
.	.	y
@(Footage-of-Scaturr)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
They	they	pphs2
are	be	vbr
volunteers	volunteer	nn2
for	for	if
a	a	at1
charity	charity	nn1
group	group	nn1
that	that	cst_dd1
helps	help	vvz
children	child	nn2
get	get	vvi
medical	medical	jj
care	care	nn1
they	they	pphs2
ca	can	vm
n't	n't	xx
get	get	vvi
in	in	ii_rp@
their	their	appge
home	home	nn1
country	country	nn1
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
care	care	nn1
of	of	io
them	them	ppho2
.	.	y
@!Mr-SCATURRO		zzq
:	:	y
If	if	cs
we	we	ppis2
did	do	vdd
n't	n't	xx
do	do	vdi
this	this	dd1
,	,	y
I	i	ppis1
know	know	vv0
nine	nine	mc
children	child	nn2
who	who	pnqs
would	would	vm
n't	n't	xx
be	be	vbi
in	in	ii
the	the	at
condition	condition	nn1
they	they	pphs2
're	be	vbr
in	in	ii_rp@
right	right	nn1_rr_jj
now	now	rt
.	.	y
@(Footage-of-twins)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
In	in	ii
two	two	mc
days	day	nnt2
,	,	y
Millie	millie	np1
and	and	cc
Lucy	lucy	np1
are	be	vbr
going	go	vvgk
to	to	to
get	get	vvi
a	a	at1
second	second	md_nnt1
chance	chance	nn1
at	at	ii
life	life	nn1
.	.	y
@!Mr-SCATURRO		zzq
:	:	y
My	my	appge
dream	dream	nn1
is	be	vbz
just	just	rr
the	the	at
separation	separation	nn1
,	,	y
that	that	cst
they	they	pphs2
're	be	vbr
--		zz
it	it	pph1
's	be	vbz
successful	successful	jj
and	and	cc
they	they	pphs2
're	be	vbr
healthy	healthy	jj
.	.	y
That	that	dd1
's	be	vbz
my	my	appge
only	only	jj
dream	dream	nn1
.	.	y
@(Footage-of-hospita)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Doctors	doctor	nn2
at	at	ii
Columbia	columbia	np1
Presbyterian	presbyterian	jj
Medical	medical	jj
Center	center	nn1
in	in	ii
New	new	np1
York	york	np1
City	city	nn1
are	be	vbr
going	go	vvgk
to	to	to
try	try	vvi
to	to	to
separate	separate	vvi
the	the	at
girls	girl	nn2
.	.	y
@(Footage-of-X-rays)		zzc
@!Dr-STEVEN-STYLIANO		zzq
:	:	y
This	this	dd1
is	be	vbz
a	a	at1
very	very	rg
high-risk	high-risk	jj
,	,	y
extremely	extremely	rr
complex	complex	jj
procedure	procedure	nn1
.	.	y
@(Footage-of-Stylian)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Dr.	dr	nnb
Steven	steven	np1
Stylianos	stylianos	np1_nn2
and	and	cc
Dr.	dr	nnb
Peter	peter	np1
Altman	altman	np1
will	will	vm
lead	lead	vvi
the	the	at
surgical	surgical	jj
team	team	nn1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
It	it	pph1
's	be	vbz
this	this	dd1_rg%
gray	gray	jj
zone	zone	nn1
right	right	nn1_rr
in	in	ii
here	here	rl
that	that	dd1_cst
--		nn1_jj
that	that	cst_dd1
holds	hold	vvz
the	the	at
key	key	nn1_jj
to	to	ii
separation	separation	nn1
.	.	y
That	that	dd1
's	be	vbz
where	where	rrq
the	the	at
heart	heart	nn1
--		nn1
the	the	at
hearts	heart	nn2
and	and	cc
the	the	at
liver	liver	nn1
are	be	vbr
--		zz
are	be	vbr
--		zz
are	be	vbr
lying	lie	vvg
.	.	y
@!Dr-PETER-ALTMAN-@1		zzq
:	:	y
Technically	technically	rr
,	,	y
there	there	ex
's	be	vbz
two	two	mc
livers	liver	nn2
,	,	y
one	one	mc1
in	in	ii
each	each	dd1
baby	baby	nn1
,	,	y
but	but	ccb
they	they	pphs2
're	be	vbr
joined	join	vvn
.	.	y
@(Footage-of-X-rays)		zzc
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
is	be	vbz
two	two	mc
hearts	heart	nn2
that	that	cst_dd1
may	may	vm
or	or	cc
may	may	vm
not	not	xx
be	be	vbi
fused	fuse	vvn
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
they	they	pphs2
ca	can	vm
n't	n't	xx
tell	tell	vvi
if	if	csw@_cs
Lucy	lucy	np1
and	and	cc
Millie	millie	np1
's	's	ge
hearts	heart	nn2
are	be	vbr
separate	separate	jj
or	or	cc
attached	attach	vvn_vvd@_jj@
,	,	y
and	and	cc
they	they	pphs2
wo	will	vm
n't	n't	xx
know	know	vvi
until	until	cs_ii@
the	the	at
operation	operation	nn1
is	be	vbz
under	under	rr21
way	way	rr22
.	.	y
@(Footage-of-X-rays)		zzc
@!MORIARTY		zzq
:	:	y
What	what	ddq
happens	happen	vvz
if	if	cs_csw@
you	you	ppy
find	find	vv0
that	that	cst
these	these	dd2
two	two	mc
separate	separate	jj
hearts	heart	nn2
,	,	y
though	though	cs_rr@
,	,	y
are	be	vbr
joined	join	vvn
by	by	ii
one	one	mc1
wall	wall	nn1
?	?	y
@!Dr-ALTMAN		zzq
:	:	y
Really	really	rr
,	,	y
the	the	at
question	question	nn1
is	be	vbz
what	what	ddq
happens	happen	vvz
if	if	cs_csw@
it	it	pph1
's	be	vbz
determined	determine	vvn
that	that	cst
you	you	ppy
can	can	vm
only	only	rr
come	come	vvi
