##4080550		
Kai	kai	np1
@		ii
@		ii
@		ii
congresses	congress	nn2
,	,	y
and	and	cc
festivals	festival	nn2
to	to	to
enhance	enhance	vvi
their	their	appge
careers	career	nn2
and	and	cc
make	make	vvi
new	new	jj
relationships	relationship	nn2
,	,	y
to	to	to
experience	experience	vvi
fun	fun	jj_nn1
and	and	cc
exhaustion	exhaustion	nn1
,	,	y
and	and	cc
to	to	to
enhance	enhance	vvi
storytelling	storytelling	nn1_jj@
and	and	cc
history-making	history-making	nn1_jj
.	.	y
It	it	pph1
will	will	vm
be	be	vbi
only	only	rr
a	a	at1
matter	matter	nn1
of	of	io
time	time	nnt1
before	before	ii_cs
Facebook	facebook	np1_nn1
conferences	conference	nn2
emerge	emerge	vv0
in	in	ii_rp@
the	the	at
same	same	da
fashion	fashion	nn1
--		nn1
not	not	xx
as	as	csa
a	a	at1
re-connection	re-connection	nn1
of	of	io
old	old	jj
friends	friend	nn2
,	,	y
but	but	ccb
as	as	ii_csa
a	a	at1
new	new	jj
form	form	nn1
of	of	io
cultural	cultural	jj
life	life	nn1
.	.	y
Do	do	vd0
we	we	ppis2
still	still	rr
need	need	vvi
a	a	at1
"	"	y
digital	digital	jj
"	"	y
anthropology	anthropology	nn1
to	to	to
understand	understand	vvi
such	such	da
a	a	at1
transformation	transformation	nn1
?	?	y
Yes	yes	uh
and	and	cc
no	no	uh
.	.	y
In	in	ii
the	the	at
end	end	nn1
,	,	y
it	it	pph1
may	may	vm
be	be	vbi
that	that	cst_dd1
(	(	y
as	as	csa
Boyer	boyer	np1
suggests	suggest	vvz
)	)	y
anthropologists	anthropologist	nn2
have	have	vh0
been	be	vbn
thinking	think	vvg
through	through	rp
these	these	dd2
issues	issue	nn2
along	along	ii
--		nn1_jj
at	at	rr21
least	least	rr22
since	since	cs_ii@
Gregory	gregory	np1
and	and	cc
Mary	mary	np1
were	be	vbdr
invited	invite	vvn
to	to	ii
the	the	at
Macy	macy	np1
conferences	conference	nn2
,	,	y
if	if	cs
not	not	xx
beginning	begin	vvg
with	with	iw
Boas	boa	np2_nn2@
.	.	y
Computer	computer	nn1
programmers	programmer	nn2
are	be	vbr
fond	fond	jj
of	of	io
the	the	at
saying	saying	nn1@
:	:	y
"	"	y
Garbage	garbage	nn1
in	in	rp@_ii
,	,	y
Garbage	garbage	nn1
out	out	rp
.	.	y
"	"	y
It	it	pph1
's	be	vbz
a	a	at1
way	way	nn1
of	of	io
saying	say	vvg
that	that	cst_dd1
no	no	rgqv31
matter	matter	rgqv32
how	how	rgqv33
carefully	carefully	rr
or	or	cc
precisely	precisely	rr
one	one	pn1_mc1
focuses	focus	vvz
on	on	ii
the	the	at
computer	computer	nn1
itself	itself	ppx1
,	,	y
if	if	cs
one	one	pn1
puts	put	vvz
bad	bad	jj
data	data	nn
in	in	rp@_ii
,	,	y
one	one	pn1
will	will	vm
get	get	vvi
bad	bad	jj
data	data	nn
out	out	rp
.	.	y
The	the	at
same	same	da
might	might	vm
be	be	vbi
true	true	jj
of	of	io
anthropology	anthropology	nn1
.	.	y
If	if	cs
the	the	at
problem	problem	nn1
of	of	io
culture	culture	nn1
and	and	cc
the	the	at
cultural	cultural	jj
remains	remain	vvz_nn2%
anthropology	anthropology	nn1
's	's	ge_vbz
most	most	rgt
lasting	lasting	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Culture	culture	nn1
in	in	rp@_ii
,	,	y
Culture	culture	nn1
out	out	rp
"	"	y
should	should	vm
be	be	vbi
our	our	appge
mantra	mantra	nn1
and	and	cc
our	our	appge
warning	warning	nn1
.	.	y
REFERENCES	reference	nn2_vvz@
Axel	axel	np1
,	,	y
Brian	brian	np1
Keith	keith	np1
.	.	y
2004	2004	mc
.	.	y
"	"	y
The	the	at
Context	context	nn1
of	of	io
Diaspora	diaspora	nn1
.	.	y
"	"	y
Cultural	cultural	jj
Anthropology	anthropology	nn1
19:26-60		mcmc
.	.	y
Barker	barker	np1
,	,	y
Joshua	joshua	np1
.	.	y
2008	2008	mc
.	.	y
"	"	y
Playing	play	vvg
with	with	iw
Publics	public	nn2
:	:	y
Technology	technology	nn1
,	,	y
Talk	talk	nn1_vv0
and	and	cc
Sociability	sociability	nn1_np1
in	in	ii
Indonesia	indonesia	np1
.	.	y
"	"	y
Language	language	nn1
&;		null
Communication	communication	nn1
28:127-142		mcmc
.	.	y
Bernal	bernal	np1@_jj
,	,	y
Victoria	victoria	np1
.	.	y
2005	2005	mc
.	.	y
"	"	y
Eritrea	eritrea	np1
On-Line	online	jj
:	:	y
Diaspora	diaspora	nn1
,	,	y
Cyberspace	cyberspace	np1
,	,	y
and	and	cc
the	the	at
Public	public	jj_nn1
Sphere	sphere	nn1
.	.	y
"	"	y
American	american	jj
Ethnologist	ethnologist	nn1_np1
32:660-675		mcmc
.	.	y
Boellstorff	boellstorff	vv0_nn1_np1@
,	,	y
Tom	tom	np1
.	.	y
2008	2008	mc
.	.	y
Coming	coming	nn1@_vvg
of	of	io
Age	age	nn1
in	in	ii
Second	second	md_nnt1
Life	life	nn1
:	:	y
An	a	at1
Anthropologist	anthropologist	nn1
Explores	explore	vvz
the	the	at
Virtually	virtually	rr
Human	human	jj_nn1
.	.	y
Princeton	princeton	nn1_np1@
University	university	nn1
Press	press	nn1
.	.	y
Escobar	escobar	nn1_np1@
,	,	y
Arturo	arturo	np1
et	et	ra21
al	al	ra22
.	.	y
1994	1994	mc
.	.	y
"	"	y
Welcome	welcome	vv0_nn1
to	to	ii
Cyberia	cyberia	np1
:	:	y
Notes	note	nn2
on	on	ii
the	the	at
Anthropology	anthropology	nn1
of	of	io
Cyberculture	cyberculture	np1_nn1
and	and	cc
Comments	comment	nn2
and	and	cc
Reply	reply	nn1_vv0
.	.	y
"	"	y
Current	current	jj
Anthropology	anthropology	nn1
35:211-231		mcmc
.	.	y
Fischer	fischer	np1
,	,	y
M.	m	nn1
M.J.	mj	np1
1999	1999	mc
.	.	y
"	"	y
Worlding		np1@_vvg
Cyberspace	cyberspace	np1
:	:	y
Toward	toward	ii
a	a	at1
Critical	critical	jj
Ethnography	ethnography	nn1
in	in	ii
Time	time	nnt1
,	,	y
Space	space	nn1_vv0@
,	,	y
and	and	cc
Theory	theory	nn1
.	.	y
"	"	y
In	in	ii
George	george	np1
Marcus	marcus	np1
,	,	y
ed	ed	nn1
.	.	y
Critical	critical	jj
Anthropology	anthropology	nn1
Now	now	rt
:	:	y
Unexpected	unexpected	jj
Contexts	context	nn2
,	,	y
Shifting	shift	vvg_jj
Constituencies	constituency	nn2
,	,	y
Changing	change	vvg_jj
Agendas	agenda	nn2
,	,	y
245-304		mcmc
.	.	y
Santa	santa	np1
Fe	fe	np1
:	:	y
SAR	sar	np1
Press	press	nn1_vv0
.	.	y
Ginsburg	ginsburg	np1
,	,	y
Faye	faye	np1
D.	d	np1
,	,	y
Lila	lila	np1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Worlds	world	nn2
:	:	y
Anthropology	anthropology	nn1
on	on	ii
New	new	jj
Terrain	terrain	nn1
.	.	y
Berkeley	berkeley	np1
:	:	y
University	university	nn1
of	of	io
California	california	np1
Press	press	nn1_vv0
.	.	y
Hine	hine	np1
,	,	y
Christine	christine	np1
.	.	y
2000	2000	mc
.	.	y
Virtual	virtual	jj
Ethnography	ethnography	nn1
.	.	y
London	london	np1
:	:	y
Sage	sage	jj@_nn1
Publishers	publisher	nn2
.	.	y
Kelty	kelty	np1
,	,	y
Christopher	christopher	np1
M.	m	nn1
2008	2008	mc
.	.	y
Two	two	mc
Bits	bit	nn2
:	:	y
The	the	at
Cultural	cultural	jj
Significance	significance	nn1
of	of	io
Free	free	jj
Software	software	nn1
.	.	y
Durham	durham	np1
:	:	y
Duke	duke	nn1
University	university	nn1
Press	press	nn1
.	.	y
Larkin	larkin	np1
,	,	y
Brian	brian	np1
.	.	y
2008	2008	mc
.	.	y
Signal	signal	nn1_vv0@
and	and	cc
Noise	noise	nn1
:	:	y
Media	media	nn
,	,	y
Infrastructure	infrastructure	nn1
,	,	y
and	and	cc
Urban	urban	jj
Culture	culture	nn1
in	in	ii
Nigeria	nigeria	np1
.	.	y
Durham	durham	np1
:	:	y
Duke	duke	nn1
University	university	nn1
Press	press	nn1
.	.	y
Lysloff	lysloff	vv0_nn1_np1@
,	,	y
Rene	rene	np1
T.	t	np1
A.	a	zz
2003	2003	mc
.	.	y
"	"	y
Musical	musical	jj
Community	community	nn1
on	on	ii
the	the	at
Internet	internet	np1_nn1
:	:	y
An	a	at1
On-line	online	jj
Ethnography	ethnography	nn1
.	.	y
"	"	y
Cultural	cultural	jj
Anthropology	anthropology	nn1
18:233-263		mcmc
.	.	y
Miller	miller	np1_nn1
,	,	y
D.	d	np1
,	,	y
and	and	cc
D.	d	np1
Slater	slater	np1
.	.	y
2000	2000	mc
.	.	y
The	the	at
Internet	internet	np1_nn1
:	:	y
An	a	at1
Ethnographic	ethnographic	jj
Approach	approach	nn1
.	.	y
Berg	berg	np1
Publishers	publisher	nn2
.	.	y
Rabinow	rabinow	vv0_nn1_np1@
,	,	y
Paul	paul	np1
,	,	y
George	george	np1
E.	e	np1
Marcus	marcus	np1
,	,	y
Tobias	tobias	np2_nn2@
Rees	rees	np1
,	,	y
and	and	cc
James	james	np1
Faubion.		np1
2008	2008	mc
.	.	y
Designs	design	nn2
for	for	if
an	a	at1
Anthropology	anthropology	nn1
of	of	io
the	the	at
Contemporary	contemporary	jj_nn1@
.	.	y
Durham	durham	np1
:	:	y
Duke	duke	nn1
University	university	nn1
Press	press	nn1
.	.	y
Strathern	strathern	vv0_nn1_np1@
,	,	y
Marilyn	marilyn	np1
.	.	y
2006	2006	mc
.	.	y
"	"	y
A	a	at1
Community	community	nn1
of	of	io
Critics	critic	nn2
?	?	y
Thoughts	thought	nn2
on	on	ii
New	new	jj
Knowledge	knowledge	nn1
.	.	y
"	"	y
The	the	at
Journal	journal	nn1
of	of	io
the	the	at
Royal	royal	jj
Anthropological	anthropological	jj
Institute	institute	nn1
12:191-209		mcmc
.	.	y
Taylor	taylor	np1
,	,	y
Charles	charles	np1
.	.	y
2004	2004	mc
.	.	y
Modern	modern	jj
Social	social	jj
Imaginaries	imaginaries	nn2
.	.	y
Durham	durham	np1
:	:	y
Duke	duke	nn1
University	university	nn1
Press	press	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
2002	2002	mc
.	.	y
"	"	y
The	the	at
Anthropology	anthropology	nn1
of	of	io
Online	online	jj
Communities	community	nn2
.	.	y
"	"	y
Annual	annual	jj
Review	review	nn1
of	of	io
Anthropology	anthropology	nn1
31:449-467		mcmc
.	.	y
By	by	ii
Christopher	christopher	np1
Kelty	kelty	np1
,	,	y
University	university	nn1
of	of	io
California	california	np1
,	,	y
Los	los	np1
Angeles	angeles	np1
##4080566		
ON	on	ii
FIRST	first	md
IMPRESSION	impression	nn1
,	,	y
the	the	at
temple-fortress	temple-fortress	jj_nn1
complex	complex	nn1
of	of	io
Chankillo		np1
seems	seem	vvz
like	like	ii
the	the	at
result	result	nn1
of	of	io
bad	bad	jj
ideas	idea	nn2
and	and	cc
an	a	at1
extreme	extreme	jj
surplus	surplus	nn1
of	of	io
free	free	jj
time	time	nnt1
.	.	y
From	from	ii
the	the	at
outside	outside	jj_nn1@
it	it	pph1
appears	appear	vvz
to	to	to
be	be	vbi
defending	defend	vvg
nothing	nothing	pn1
more	more	rgr_dar
important	important	jj
than	than	csn
a	a	at1
sandy	sandy	jj
hillside	hillside	nn1
where	where	cs_rrq
northern	northern	jj
Peru	peru	np1
's	's	ge
Atacama	atacama	np1_nn1@
Desert	desert	nn1
meets	meet	vvz
the	the	at
Andes	andes	np2
.	.	y
The	the	at
Casma		np1
River	river	nnl1
runs	run	vvz
down	down	rp_ii@
the	the	at
valley	valley	nn1
floor	floor	nn1
three-quarters	three-quarters	mf
of	of	io
a	a	at1
mile	mile	nnu1
away	away	rl
,	,	y
giving	give	vvg
life	life	nn1
to	to	ii
a	a	at1
vein	vein	nn1
of	of	io
green	green	jj
vegetation	vegetation	nn1
in	in	ii
the	the	at
unrelenting	unrelenting	jj
beige	beige	nn1@_jj
of	of	io
the	the	at
desert	desert	nn1
.	.	y
More	more	dar
than	than	csn
2,000	2,000	mc
years	year	nnt2
ago	ago	ra
,	,	y
the	the	at
people	people	nn
living	live	vvg
nearby	nearby	rl
left	leave	vvd_vvn
their	their	appge
villages	village	nn2
to	to	to
build	build	vvi
three	three	mc
concentric	concentric	jj
walls	wall	nn2
totaling	total	vvg
more	more	dar_rrr
than	than	csn
a	a	at1
mile	mile	nnu1
in	in	ii
length	length	nn1
,	,	y
some	some	dd
of	of	io
them	them	ppho2
30	30	mc
feet	foot	nn2
high	high	jj
and	and	cc
more	more	dar
than	than	csn
20	20	mc
feet	foot	nn2
thick	thick	rr@_jj
,	,	y
around	around	ii_rp
a	a	at1
stone	stone	nn1
temple	temple	nn1
devoted	devote	vvd@_jj_vvn%
to	to	ii
the	the	at
sun	sun	nn1
.	.	y
Any	any	dd
modern	modern	jj
general	general	nn1
would	would	vm
have	have	vhi
been	be	vbn
severely	severely	rr
disappointed	disappointed	jj_vvd@_vvn%
in	in	ii
Chankillo		np1
's	's	ge
fortifications	fortification	nn2
.	.	y
The	the	at
difficulties	difficulty	nn2
of	of	io
defending	defend	vvg
the	the	at
place	place	nn1
seem	seem	vv0
so	so	rg_rr
great	great	jj
that	that	cst
some	some	dd
archaeologists	archaeologist	nn2
have	have	vh0
questioned	question	vvn
whether	whether	csw
it	it	pph1
was	be	vbdz
a	a	at1
fortress	fortress	nn1
at	at	rr21_ii
all	all	rr22_db
.	.	y
The	the	at
first	first	md
problem	problem	nn1
is	be	vbz
that	that	cst_dd1
despite	despite	ii
being	be	vbg
on	on	ii
a	a	at1
hill	hill	nn1
,	,	y
Chankillo		np1
does	do	vdz
not	not	xx
command	command	vvi
the	the	at
high	high	jj
ground	ground	nn1
.	.	y
The	the	at
hilltop	hilltop	nn1
is	be	vbz
northwest	northwest	nd1
of	of	io
the	the	at
fort	fort	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
sling	sling	nn1
stones	stone	nn2
onto	onto	ii
defenders	defender	nn2
manning	man	vvg
the	the	at
fortress	fortress	nn1
's	's	ge
outer	outer	jj
walls	wall	nn2
with	with	iw
little	little	da1_jj
fear	fear	nn1
of	of	io
counterattack	counterattack	nn1
.	.	y
Second	second	md
,	,	y
the	the	at
fort	fort	nn1
has	have	vhz
no	no	at
source	source	nn1
of	of	io
water	water	nn1
or	or	cc
place	place	vv0_nn1
to	to	to
store	store	vvi
food	food	nn1
during	during	ii
a	a	at1
siege	siege	nn1
.	.	y
As	as	cs21
if	if	cs22
that	that	dd1
is	be	vbz
n't	n't	xx
enough	enough	rr
,	,	y
the	the	at
outer	outer	jj
wall	wall	nn1
has	have	vhz
five	five	mc
gates	gate	nn2
to	to	to
defend	defend	vvi
,	,	y
and	and	cc
the	the	at
second	second	md_nnt1
and	and	cc
third	third	md
walls	wall	nn2
each	each	dd1
have	have	vh0
four	four	mc
gates	gate	nn2
.	.	y
Rather	rather	ii21
than	than	ii22
putting	put	vvg
these	these	dd2
entrances	entrance	nn2
in	in	ii
places	place	nn2
where	where	rrq
the	the	at
terrain	terrain	nn1
is	be	vbz
steep	steep	jj
or	or	cc
difficult	difficult	jj
to	to	to
cross	cross	vvi
,	,	y
they	they	pphs2
are	be	vbr
located	locate	vvn
where	where	cs_rrq
it	it	pph1
is	be	vbz
easiest	easy	jjt
to	to	to
walk	walk	vvi
or	or	cc
run	run	vvi
up	up	rp_ii@
the	the	at
hillside	hillside	nn1
.	.	y
The	the	at
temple	temple	nn1
at	at	ii
Chankillo		np1
was	be	vbdz
built	build	vvn
sometime	sometime	rt_jj
between	between	ii
400	400	mc
and	and	cc
200	200	mc
B.C.	bc	ra
,	,	y
around	around	ii
the	the	at
same	same	da
time	time	nnt1
a	a	at1
religion	religion	nn1
that	that	cst
seemed	seem	vvd
to	to	to
unify	unify	vvi
the	the	at
region	region	nn1
was	be	vbdz
starting	start	vvg
to	to	to
decline	decline	vvi
.	.	y
The	the	at
Chavn	chavn	nn1_np1
cult	cult	nn1
was	be	vbdz
first	first	md
identified	identify	vvn
at	at	ii
the	the	at
ancient	ancient	jj
city	city	nn1
of	of	io
Chavn	chavn	np1
de	de	np1
Huntar	huntar	np1_nn1
75	75	mc
miles	mile	nnu2
east	east	nd1
.	.	y
The	the	at
cult	cult	nn1
may	may	vm
have	have	vhi
provided	provide	vvn
a	a	at1
politically	politically	rr
stabilizing	stabilize	vvg_jj@
influence	influence	nn1
throughout	throughout	ii
much	much	da1
of	of	io
northern	northern	jj
Peru	peru	np1
.	.	y
As	as	ii_csa
the	the	at
religion	religion	nn1
lost	lose	vvd_vvn
its	its	z'
influence	influence	nn1
,	,	y
however	however	rr
,	,	y
localized	localized	jj_vvd
groups	group	nn2
began	begin	vvd
developing	developing	jj_vvg
independent	independent	jj
religions	religion	nn2
and	and	cc
probably	probably	rr
political	political	jj
systems	system	nn2
as	as	rr21_rg
well	well	rr22_rr
.	.	y
"	"	y
The	the	at
collapse	collapse	nn1
of	of	io
Chavn	chavn	np1_nn1
...	...	...
may	may	vm
have	have	vhi
been	be	vbn
followed	follow	vvn
by	by	ii
increased	increased	jj
conflict	conflict	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Pontificia	pontificia	np1
Universidad	universidad	np1
Catlica	catlica	np1
del	del	fw
Peru	peru	np1
.	.	y
"	"	y
Combat	combat	vv0_nn1
and	and	cc
weaponry	weaponry	nn1
were	be	vbdr
known	know	vvn
before	before	rt
,	,	y
but	but	ccb
only	only	rr
at	at	ii
this	this	dd1
time	time	nnt1
does	do	vdz
conflict	conflict	vvi
rise	rise	nn1
to	to	ii
the	the	at
scale	scale	nn1
of	of	io
true	true	jj
warfare	warfare	nn1
.	.	y
"	"	y
It	it	pph1
was	be	vbdz
the	the	at
beginning	beginning	nn1
of	of	io
the	the	at
end	end	nn1
of	of	io
a	a	at1
time	time	nnt1
period	period	nn1
Andean	andean	jj
archaeologists	archaeologist	nn2
call	call	vv0
the	the	at
Early	early	jj
Horizon	horizon	nn1
.	.	y
Very	very	rg
little	little	da1
is	be	vbz
known	know	vvn
about	about	ii
the	the	at
people	people	nn
who	who	pnqs
built	build	vvd
Chankillo		np1
.	.	y
Not	not	xx
much	much	da1
archaeology	archaeology	nn1
has	have	vhz
taken	take	vvn
place	place	nn1
outside	outside	ii
the	the	at
fortress	fortress	nn1
,	,	y
and	and	cc
the	the	at
villages	village	nn2
where	where	rrq_cs
the	the	at
builders	builder	nn2
lived	live	vvd_vvn
have	have	vh0
not	not	xx
yet	yet	rr
been	be	vbn
discovered	discover	vvn@
.	.	y
But	but	ccb
like	like	ii
many	many	da2
people	people	nn
from	from	ii
across	across	ii_rl@
northern	northern	jj
Peru	peru	np1
at	at	ii
this	this	dd1
time	time	nnt1
,	,	y
they	they	pphs2
began	begin	vvd
to	to	to
feel	feel	vvi
threatened	threaten	vvn
by	by	ii
neighboring	neighboring	vvg_jj@
groups	group	nn2
and	and	cc
built	build	vvd_vvn
hill	hill	nn1
forts	fort	nn2
.	.	y
Those	those	dd2
forts	fort	nn2
,	,	y
however	however	rr
,	,	y
are	be	vbr
often	often	rr
located	locate	vvn_vvd
in	in	ii
places	place	nn2
that	that	cst_dd1
would	would	vm
not	not	xx
have	have	vhi
protected	protect	vvn
their	their	appge
crops	crop	nn2
or	or	cc
homes	home	nn2
.	.	y
Chankillo	chankillo	nn1_np1@
and	and	cc
other	other	jj
Early	early	jj
Horizon	horizon	nn1
fortresses	fortress	nn2
are	be	vbr
raising	raise	vvg
questions	question	nn2
about	about	ii
the	the	at
use	use	nn1
of	of	io
violence	violence	nn1
in	in	ii
ancient	ancient	jj
Andean	andean	jj
societies	society	nn2
.	.	y
GHEZZI	ghezzi	np1_nn1
LEADS	lead	vvz
ME	me	ppio1
TO	to	ii
a	a	at1
gate	gate	nn1
in	in	ii
the	the	at
complex	complex	nn1
's	's	ge
outer	outer	jj
wall	wall	nn1
.	.	y
Even	even	rr
as	as	csa_ii
the	the	at
wind	wind	nn1
scours	scour	vvz
me	me	ppio1
with	with	iw
grains	grain	nn2
of	of	io
sand	sand	nn1
and	and	cc
the	the	at
sun	sun	nn1
threatens	threaten	vvz
to	to	to
peel	peel	vvi
the	the	at
ears	ear	nn2
off	off	ii
my	my	appge
head	head	nn1
,	,	y
I	i	ppis1
can	can	vm
at	at	rr21
least	least	rr22
be	be	vbi
glad	glad	jj
that	that	cst
I	i	ppis1
did	do	vdd
n't	n't	xx
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
of	of	rg22
100	100	mc
pounds	pound	nn2
,	,	y
as	as	csa
people	people	nn
did	do	vdd
thousands	thousand	m
of	of	io
times	time	nnt2
to	to	to
build	build	vvi
the	the	at
fortress	fortress	nn1
walls	wall	nn2
.	.	y
Ghezzi	ghezzi	np1@_nn2
has	have	vhz
been	be	vbn
excavating	excavate	vvg
Chankillo		np1_nn1@
since	since	ii
2001	2001	mc
and	and	cc
through	through	ii
his	his	appge
investigation	investigation	nn1
he	he	pphs1
has	have	vhz
developed	develop	vvn
some	some	dd
surprising	surprising	jj
insights	insight	nn2
into	into	ii
how	how	rrq
these	these	dd2
buildings	building	nn2
were	be	vbdr
used	use	vvn
.	.	y
"	"	y
I	i	ppis1
think	think	vv0
you	you	ppy
have	have	vh0
to	to	to
turn	turn	vvi
around	around	rp
and	and	cc
think	think	vvi
of	of	io
the	the	at
gates	gate	nn2
as	as	csa_ii@
defense	defense	nn1
mechanisms	mechanism	nn2
and	and	cc
not	not	xx
weaknesses	weakness	nn2
,	,	y
"	"	y
says	say	vvz
Ghezzi	ghezzi	nn1_jj_np1
.	.	y
"	"	y
The	the	at
gates	gate	nn2
contain	contain	vv0
an	a	at1
element	element	nn1
of	of	io
surprise	surprise	nn1
.	.	y
"	"	y
He	he	pphs1
leads	lead	vvz
me	me	ppio1
through	through	ii
one	one	mc1
