##1007451		
Historical	historical	jj
.	.	y
It	it	pph1
's	be	vbz
Mom	mom	nn1
.	.	y
Where	where	rrq
are	be	vbr
you	you	ppy
?	?	y
Shopping	shopping	nn1_vvg
?	?	y
I	i	ppis1
thought	think	vvd
you	you	ppy
'd	have	vm
be	be	vbi
back	back	rp
by	by	rt21
now	now	rt22
.	.	y
I	i	ppis1
'm	be	vbm
calling	call	vvg
about	about	ii
Hanukkah	hanukkah	np1
.	.	y
It	it	pph1
's	be	vbz
next	next	md
week	week	nnt1
.	.	y
Remember	remember	vv0
?	?	y
"	"	y
*	*	fu
Even	even	cs21
when	when	cs22
she	she	pphs1
was	be	vbdz
speaking	speak	vvg
to	to	ii
a	a	at1
machine	machine	nn1
,	,	y
Jillian	jillian	nn1@_jj
's	's	ge
mother	mother	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
for	for	if
some	some	dd
reason	reason	nn1
,	,	y
choosing	choose	vvg
not	not	xx
to	to	to
speak	speak	vvi
.	.	y
Well	well	rr
,	,	y
her	her	appge
mother	mother	nn1
was	be	vbdz
n't	n't	xx
far	far	rr_jj
wrong	wrong	jj
--	--	x
these	these	dd2
days	day	nnt2
,	,	y
all	all	db
of	of	io
their	their	appge
conversations	conversation	nn2
were	be	vbdr
more	more	rgr
or	or	cc
less	less	rgr
one-way	one-way	jj
.	.	y
"	"	y
The	the	at
first	first	md
night	night	nnt1
is	be	vbz
the	the	at
ninth	ninth	md
,	,	y
"	"	y
the	the	at
voice	voice	nn1
on	on	ii
the	the	at
machine	machine	nn1
went	go	vvd
on	on	rp@
.	.	y
"	"	y
I	i	ppis1
've	have	vh0
sent	send	vvn
you	you	ppy
some	some	dd
beautiful	beautiful	jj
candles-dripless	candles-dripless	jj
--	--	x
made	make	vvn_vvd
in	in	ii
Israel	israel	np1
.	.	y
And	and	cc
presents	present	nn2_vvz
for	for	if
the	the	at
children	child	nn2
.	.	y
Talk	talk	vv0
soon	soon	rr
,	,	y
dear	dear	uh
.	.	y
"	"	y
Click	click	vv0_nn1
.	.	y
"	"	y
Click	click	vv0_nn1
,	,	y
"	"	y
Jillian	jillian	nn1@_jj
muttered	mutter	vvd_jj@
to	to	ii
herself	herself	ppx1
.	.	y
She	she	pphs1
knew	know	vvd
she	she	pphs1
did	do	vdd
n't	n't	xx
have	have	vhi
to	to	to
call	call	vvi
back	back	rp
.	.	y
Her	her	appge
mother	mother	nn1
would	would	vm
try	try	vvi
again	again	rt
.	.	y
Meanwhile	meanwhile	rr
,	,	y
she	she	pphs1
wanted	want	vvd
to	to	to
savor	savor	vvi
her	her	appge_ppho1
time	time	nnt1
alone	alone	jj
in	in	ii
the	the	at
house	house	nn1
,	,	y
the	the	at
few	few	da2
minutes	minute	nnt2
until	until	cs_ii@
ten-year-old	ten-year-old	jj
Jake	jake	np1
returned	return	vvd
from	from	ii
Saturday	saturday	npd1
--	--	x
afternoon	afternoon	nnt1
hockey	hockey	nn1
practice	practice	nn1
,	,	y
dropping	drop	vvg
his	his	appge
stick	stick	nn1
and	and	cc
gear	gear	nn1
on	on	ii
the	the	at
kitchen	kitchen	nn1
floor	floor	nn1
,	,	y
and	and	cc
his	his	appge
little	little	jj
sister	sister	nn1
,	,	y
eight-year-old	eight-year-old	jj
Annie	annie	np1
,	,	y
swept	sweep	vvd_vvn
in	in	rp@
from	from	ii
a	a	at1
birthday	birthday	nn1
party	party	nn1
,	,	y
full	full	jj
of	of	io
reports	report	nn2
about	about	ii
her	her	appge
friends	friend	nn2
.	.	y
December	december	npm1
ninth	ninth	md
,	,	y
Jillian	jillian	jj
thought	thought	nn1
,	,	y
glancing	glance	vvg
at	at	ii
the	the	at
calendar	calendar	nn1
.	.	y
Actually	actually	rr
,	,	y
she	she	pphs1
had	have	vhd
been	be	vbn
planning	plan	vvg
to	to	to
rip	rip	vvi
out	out	rp
the	the	at
entire	entire	jj
page	page	nn1
of	of	io
December	december	npm1
.	.	y
Now	now	rt
,	,	y
if	if	cs
her	her	appge
mother	mother	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
December	december	npm1
29	29	mc
:	:	y
the	the	at
night	night	nnt1
Ken	ken	np1
had	have	vhd
told	tell	vvn
her	her	ppho1
he	he	pphs1
was	be	vbdz
moving	move	vvg
out	out	rp
,	,	y
the	the	at
night	night	nnt1
he	he	pphs1
had	have	vhd
said	say	vvn
,	,	y
"	"	y
I	i	ppis1
'm	be	vbm
tired	tired	jj
of	of	io
family	family	nn1
life	life	nn1
.	.	y
"	"	y
"	"	y
I	i	ppis1
did	do	vdd
n't	n't	xx
know	know	vvi
that	that	dd1_cst
was	be	vbdz
an	a	at1
option	option	nn1
,	,	y
"	"	y
Jillian	jillian	nn1@_jj
had	have	vhd
replied	reply	vvn
,	,	y
surprising	surprise	vvg%_jj
herself	herself	ppx1
with	with	iw
her	her	appge
sarcasm	sarcasm	nn1
.	.	y
Ken	ken	np1
had	have	vhd
looked	look	vvn
at	at	ii
her	her	ppho1
curiously	curiously	rr
but	but	ccb
said	say	vvd
little	little	rr_da1
else	else	rr
as	as	csa
he	he	pphs1
packed	pack	vvd
a	a	at1
few	few	da2
items	item	nn2
of	of	io
clothing	clothing	nn1
and	and	cc
some	some	dd
papers	paper	nn2
from	from	ii
his	his	appge
desk	desk	nn1
.	.	y
"	"	y
We	we	ppis2
'll	will	vm
tell	tell	vvi
the	the	at
kids	kid	nn2
in	in	ii
the	the	at
morning	morning	nnt1
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
Photograph	photograph	nn1_vv0@
<p>	<p>	y
So	so	rr
it	it	pph1
was	be	vbdz
final	final	jj
,	,	y
she	she	pphs1
thought	think	vvd
,	,	y
her	her	appge
mind	mind	nn1
filling	fill	vvg_nn1
with	with	iw
a	a	at1
million	million	m
questions	question	nn2
.	.	y
But	but	ccb
she	she	pphs1
wanted	want	vvd
an	a	at1
answer	answer	nn1
to	to	ii
the	the	at
only	only	jj
one	one	pn1
that	that	cst
mattered-why	mattered-why	rrq
?	?	y
And	and	cc
that	that	dd1_cst
,	,	y
Jillian	jillian	nn1@_jj
knew	know	vvd
,	,	y
Ken	ken	np1
could	could	vm
n't	n't	xx
tell	tell	vvi
her	her	ppho1
.	.	y
"	"	y
Fine	fine	jj
,	,	y
"	"	y
she	she	pphs1
answered	answer	vvd
,	,	y
"	"	y
whatever	whatever	ddqv
.	.	y
"	"	y
OF	of	rr21
COURSE	course	rr22
,	,	y
KEN	ken	np1
HAD	have	vhd
N'T	n't	xx
BEEN	be	vbn
TIRED	tired	jj
of	of	io
family	family	nn1
life	life	nn1
.	.	y
He	he	pphs1
'd	have	vhd
been	be	vbn
tired	tired	jj_vvn%
of	of	io
her	her	ppho1
.	.	y
Throughout	throughout	ii
the	the	at
past	past	jj
11	11	mc
months	month	nnt2
,	,	y
he	he	pphs1
had	have	vhd
continued	continue	vvn
to	to	to
be	be	vbi
a	a	at1
devoted	devoted	jj
father	father	nn1
.	.	y
Every	every	at1
other	other	jj
weekend	weekend	nnt1
,	,	y
he	he	pphs1
brought	bring	vvd
Jake	jake	np1
and	and	cc
Annie	annie	np1
to	to	ii
his	his	appge
apartment	apartment	nn1
.	.	y
When	when	cs_rrq
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
kids	kid	nn2
and	and	cc
Jillian	jillian	jj_nn1@
as	as	ii_csa
a	a	at1
group	group	nn1
,	,	y
cheerily	cheerily	rr
,	,	y
but	but	ccb
carefully	carefully	rr
avoided	avoid	vvn_vvd
Jillian	jillian	nn1@_jj
's	's	ge
eyes	eye	nn2
.	.	y
She	she	pphs1
ached	ache	vvd
thinking	thinking	nn1_vvg
of	of	io
that	that	dd1
dark	dark	jj_nn1
December	december	npm1
night	night	nnt1
and	and	cc
of	of	io
the	the	at
time	time	nnt1
since	since	rr@_ii@
.	.	y
At	at	rr21
first	first	rr22
,	,	y
she	she	pphs1
had	have	vhd
begged	beg	vvn
Ken	ken	np1
to	to	to
talk	talk	vvi
about	about	ii
it	it	pph1
,	,	y
to	to	to
tell	tell	vvi
her	her	ppho1
what	what	ddq
she	she	pphs1
had	have	vhd
done	do	vdn
,	,	y
what	what	ddq
had	have	vhd
gone	go	vvn
wrong	wrong	jj_rr@
.	.	y
But	but	ccb
all	all	db_rr@
he	he	pphs1
could	could	vm
say	say	vvi
was	be	vbdz
that	that	cst
he	he	pphs1
simply	simply	rr
wanted	want	vvn_vvd
to	to	to
move	move	vvi
on	on	rp@
,	,	y
that	that	cst
he	he	pphs1
did	do	vdd
n't	n't	xx
want	want	vvi
to	to	to
live	live	vvi
the	the	at
way	way	nn1
he	he	pphs1
had	have	vhd
been	be	vbn
living	live	vvg_jj
.	.	y
Even	even	rr
at	at	ii
marriage	marriage	nn1
counseling-which	counseling-which	ddq
he	he	pphs1
agreed	agree	vvd
to	to	to
try	try	vvi
once	once	rr
,	,	y
probably	probably	rr
so	so	cs@_rr
I	i	ppis1
could	could	vm
n't	n't	xx
hold	hold	vvi
that	that	cst_dd1
over	over	ii
him	him	ppho1
,	,	y
Jillian	jillian	jj
thought	thought	nn1
now-he	now-he	pphs1
had	have	vhd
n't	n't	xx
said	say	vvn
any	any	dd
more	more	dar
than	than	csn
that	that	dd1
.	.	y
And	and	cc
she	she	pphs1
'd	have	vhd
been	be	vbn
alone	alone	jj
ever	ever	rr
since	since	cs_rr@
,	,	y
going	go	vvg
to	to	ii
work	work	nn1
every	every	at1
day	day	nnt1
in	in	ii
the	the	at
community-relations	community-relations	nn2
department	department	nn1
at	at	ii
the	the	at
local	local	jj
hospital	hospital	nn1
,	,	y
picking	pick	vvg
up	up	rp_ii@
the	the	at
kids	kid	nn2
from	from	ii
their	their	appge
after-school	after-school	jj
programs	program	nn2
,	,	y
putting	put	vvg
dinner	dinner	nn1
on	on	ii
the	the	at
table	table	nn1
,	,	y
checking	check	vvg
homework	homework	nn1
,	,	y
signing	sign	vvg_nn1
permission	permission	nn1
slips	slip	nn2_vvz
,	,	y
supervising	supervise	vvg
bedtime	bedtime	nnt1
,	,	y
and	and	cc
then	then	rt
sitting	sit	vvg
numbly	numbly	rr
in	in	ii31
front	front	ii32
of	of	ii33
the	the	at
TV	tv	nn1
or	or	cc
crying	cry	vvg_nn1
quietly	quietly	rr
in	in	ii
the	the	at
downstairs	downstairs	nn1@
bathroom	bathroom	nn1
,	,	y
so	so	cs@_rr
Jake	jake	np1
and	and	cc
Annie	annie	np1
would	would	vm
n't	n't	xx
hear	hear	vvi
.	.	y
The	the	at
door	door	nn1
burst	burst	vvd_vvn_nn1_vv0
open	open	jj_rr@_vv0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
filled	fill	vvd_vvn
the	the	at
kitchen	kitchen	nn1
.	.	y
Jake	jake	np1
stumbled	stumble	vvd
in	in	rp@
,	,	y
dropping	drop	vvg
his	his	appge
bag	bag	nn1
and	and	cc
hockey	hockey	nn1
stick	stick	nn1_vv0
at	at	ii
the	the	at
door	door	nn1
.	.	y
"	"	y
How	how	rrq
was	be	vbdz
practice	practice	nn1
?	?	y
"	"	y
Jillian	jillian	np1@_nn1
asked	ask	vvd
,	,	y
patting	pat	vvg
down	down	rp
her	her	appge
son	son	nn1
's	's	ge_vbz
fine	fine	jj
brown	brown	jj
hair	hair	nn1
.	.	y
Jake	jake	np1
shrugged	shrug	vvd
her	her	appge
hand	hand	nn1
away	away	rl
;	;	y
he	he	pphs1
thought	think	vvd
he	he	pphs1
was	be	vbdz
too	too	rg
old	old	jj
for	for	if
her	her	ppho1
to	to	to
fuss	fuss	vvi
over	over	ii
him	him	ppho1
.	.	y
But	but	ccb
he	he	pphs1
smiled	smile	vvd
at	at	ii
her	her	ppho1
.	.	y
"	"	y
Good	good	jj
!	!	y
I	i	ppis1
made	make	vvd
a	a	at1
great	great	jj
save	save	nn1%_vv0
.	.	y
And	and	cc
the	the	at
coach	coach	nn1
said	say	vvd_vvn@
if	if	cs_csw@
I	i	ppis1
keep	keep	vv0
stopping	stop	vvg
goals	goal	nn2
like	like	ii
that	that	dd1
,	,	y
I	i	ppis1
'll	will	vm
definitely	definitely	rr
be	be	vbi
a	a	at1
starter	starter	nn1
.	.	y
"	"	y
"	"	y
That	that	dd1
's	be	vbz
terrific	terrific	jj
,	,	y
"	"	y
Jillian	jillian	nn1@_jj
said	say	vvd
.	.	y
Jake	jake	np1
slumped	slump	vvd
onto	onto	ii
A	a	at1@_zz1
kitchen	kitchen	nn1
chair	chair	nn1
.	.	y
"	"	y
Are	be	vbr
you	you	ppy
gon	go	vvgk
na	na	to
come	come	vvi
to	to	ii
my	my	appge
games	game	nn2
?	?	y
"	"	y
he	he	pphs1
asked	ask	vvd
,	,	y
looking	look	vvg
not	not	xx
at	at	ii
her	her	ppho1
but	but	ccb
across	across	ii
the	the	at
room	room	nn1
at	at	ii
the	the	at
door	door	nn1
.	.	y
Jillian	jillian	np1@_nn1
smiled	smile	vvd
at	at	ii
her	her	appge
lanky	lanky	jj
,	,	y
athletic	athletic	jj
boy	boy	nn1
.	.	y
She	she	pphs1
thought	think	vvd
of	of	io
all	all	db
the	the	at
games	game	nn2
she	she	pphs1
had	have	vhd
sat	sit	vvn
through	through	rp@
with	with	iw
Ken	ken	np1
at	at	ii
her	her	appge
side-soccer	side-soccer	nn1_jj
,	,	y
T-ball	t-ball	nn1_jj
,	,	y
Little	little	jj_da1
League	league	nn1
.	.	y
How	how	rgq@
many	many	da2
times	time	nnt2
had	have	vhd
they	they	pphs2
cheered	cheer	vvn
as	as	csa_ii@
Jake	jake	np1
had	have	vhd
made	make	vvn
a	a	at1
great	great	jj
play	play	nn1
,	,	y
then	then	rt
turned	turn	vvd_vvn
and	and	cc
met	meet	vvd_vvn
each	each	ppx221
other	other	ppx222
's	's	ge
eyes	eye	nn2
,	,	y
so	so	rg_rr
proud	proud	jj
of	of	io
this	this	dd1
kid	kid	nn1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
?	?	y
"	"	y
she	she	pphs1
asked	ask	vvd
.	.	y
"	"	y
Yeah	yeah	uh
.	.	y
I	i	ppis1
suppose	suppose	vv0
so	so	rr
.	.	y
"	"	y
How	how	rrq
would	would	vm
they	they	pphs2
manage	manage	vvi
that	that	dd1
?	?	y
she	she	pphs1
wondered	wonder	vvd
.	.	y
Last	last	md
spring	spring	nn1
,	,	y
during	during	ii
Little	little	jj_da1
League	league	nn1
,	,	y
they	they	pphs2
'd	have	vhd
been	be	vbn
able	able	jk
to	to	to
avoid	avoid	vvi
the	the	at
problem	problem	nn1
because	because	cs
Jillian	jillian	nn1@_jj
had	have	vhd
taken	take	vvn
Annie	annie	np1
to	to	ii
gymnastics	gymnastics	nn2_nn1
on	on	ii
Saturday	saturday	npd1
mornings	morning	nnt2
while	while	cs
Ken	ken	np1
went	go	vvd
with	with	iw
Jake	jake	np1
to	to	ii
the	the	at
ball	ball	nn1
field	field	nn1
.	.	y
She	she	pphs1
thought	think	vvd
of	of	io
other	other	jj
divorced	divorced	jj
couples	couple	nn2
at	at	ii
games-sitting	games-sitting	nn1_jj
as	as	rg
far	far	rr
apart	apart	rl
as	as	csa
they	they	pphs2
could	could	vm
,	,	y
talking	talk	vvg
only	only	rr_jj
if	if	cs
they	they	pphs2
absolutely	absolutely	rr
had	have	vhn@_vhd
to	to	to
,	,	y
hurrying	hurry	vvg
away	away	rl
the	the	at
minute	minute	nnt1
the	the	at
game	game	nn1
was	be	vbdz
over	over	rp
.	.	y
She	she	pphs1
supposed	suppose	vvd
she	she	pphs1
and	and	cc
Ken	ken	np1
would	would	vm
do	do	vdi
that	that	dd1
now	now	rt
.	.	y
Would	would	vm
everyone	everyone	pn1
talk	talk	vvi
about	about	ii
them	them	ppho2
,	,	y
the	the	at
way	way	nn1
she	she	pphs1
and	and	cc
her	her	appge
friends	friend	nn2
had	have	vhd
whispered	whisper	vvn
about	about	ii
those	those	dd2
other	other	jj
divorced	divorced	jj
parents	parent	nn2
?	?	y
She	she	pphs1
could	could	vm
n't	n't	xx
bear	bear	vvi
it	it	pph1
.	.	y
But	but	ccb
,	,	y
Jillian	jillian	nn1@_jj
knew	know	vvd
,	,	y
she	she	pphs1
would	would	vm
bear	bear	vvi
it	it	pph1
,	,	y
just	just	rr
as	as	csa
she	she	pphs1
'd	have	vhd
managed	manage	vvn
to	to	to
get	get	vvi
through	through	ii_rp@
all	all	db
those	those	dd2
other	other	jj
awful	awful	jj
moments	moment	nn2
of	of	io
the	the	at
past	past	jj_nn1
year	year	nnt1
.	.	y
Her	her	appge
father	father	nn1
was	be	vbdz
right-do	right-do	vd0
n't	n't	xx
look	look	vv0
ahead	ahead	rl
.	.	y
"	"	y
Just	just	rr
take	take	vv0
one	one	mc1
day	day	nnt1
at	at	ii
a	a	at1
time	time	nnt1
,	,	y
honey	honey	nn1
,	,	y
"	"	y
he	he	pphs1
kept	keep	vvd
encouraging	encourage	vvg@
her	her	ppho1
.	.	y
"	"	y
You	you	ppy
're	be	vbr
doing	do	vdg
great	great	jj
.	.	y
"	"	y
It	it	pph1
was	be	vbdz
her	her	appge
mother	mother	nn1
who	who	pnqs
was	be	vbdz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
start	start	nn1
,	,	y
"	"	y
as	as	csa
she	she	pphs1
so	so	rr_rg
perkily	perkily	rr
put	put	vv0_vvd_vvn
it	it	pph1
.	.	y
A	a	at1_zz1
fresh	fresh	jj
start	start	nn1_vv0
that	that	cst_dd1
Jillian	jillian	nn1@_jj
had	have	vhd
n't	n't	xx
wanted	want	vvn
and	and	cc
did	do	vdd
n't	n't	xx
know	know	vvi
what	what	ddq
to	to	to
do	do	vdi
with	with	iw
.	.	y
"	"	y
SO	so	rr
,	,	y
HOW	how	rrq
ARE	be	vbr
YOU	you	ppy
?	?	y
"	"	y
HER	her	appge
MOTHER	mother	nn1
asked	ask	vvd
,	,	y
trying	try	vvg
to	to	to
sound	sound	vvi
casual	casual	jj
on	on	ii
the	the	at
phone	phone	nn1
.	.	y
"	"	y
Doing	do	vdg
much	much	rr
these	these	dd2
days	day	nnt2
?	?	y
"	"	y
The	the	at
evening	evening	nnt1
had	have	vhd
settled	settle	vvn
in	in	rp@
around	around	ii
the	the	at
house	house	nn1
.	.	y
In	in	ii
the	the	at
living	living	nn1
room	room	nn1
,	,	y
Jake	jake	np1
and	and	cc
Annie	annie	np1
lay	lay	vvd
on	on	ii
the	the	at
couch	couch	nn1
,	,	y
watching	watch	vvg
television	television	nn1
.	.	y
"	"	y
If	if	cs
you	you	ppy
mean	mean	vv0
besides	besides	ii_rr
working	work	vvg
full-time	full-time	jj_rr@
,	,	y
running	run	vvg
a	a	at1
house	house	nn1
,	,	y
and	and	cc
raising	raise	vvg_nn1
two	two	mc
kids	kid	nn2
,	,	y
"	"	y
Jillian	jillian	nn1@_jj
replied	reply	vvd
,	,	y
"	"	y
the	the	at
answer	answer	nn1
is	be	vbz
no	no	uh
.	.	y
"	"	y
"	"	y
I	i	ppis1
just	just	rr
meant	mean	vvn_vvd
...	...	...
any	any	dd
parties	party	nn2
...	...	...
you	you	ppy
know	know	vv0
,	,	y
with	with	iw
the	the	at
holidays	holiday	nn2
coming	come	vvg
and	and	cc
everything	everything	pn1
...	...	...
"	"	y
her	her	appge
mother	mother	nn1
faltered	falter	vvd_vvn
.	.	y
Jillian	jillian	np1@_nn1
knew	know	vvd
what	what	ddq
she	she	pphs1
meant	mean	vvd
.	.	y
"	"	y
Well	well	rr
,	,	y
there	there	ex
was	be	vbdz
the	the	at
Bring	bring	vv0
a	a	at1
Dish	dish	nn1
from	from	ii
Your	your	appge
Ethnic	ethnic	jj
Culture	culture	nn1
"	"	y
dinner	dinner	nn1
at	at	ii
the	the	at
kids	kid	nn2
"	"	y
school	school	nn1_vv0%
,	,	y
"	"	y
she	she	pphs1
said	say	vvd
.	.	y
"	"	y
And	and	cc
did	do	vdd
you	you	ppy
meet	meet	vvi
anyone	anyone	pn1
?	?	y
"	"	y
her	her	appge
mother	mother	nn1
asked	ask	vvd
.	.	y
"	"	y
I	i	ppis1
mean	mean	vv0
,	,	y
you	you	ppy
know	know	vv0
,	,	y
"	"	y
any	any	dd
...	...	...
divorced	divorced	jj_vvd
fathers	father	nn2
?	?	y
"	"	y
Was	be	vbdz
she	she	pphs1
kidding	kid	vvg
?	?	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
early	early	jj
,	,	y
six	six	mc
o'clock	o'clock	ra
,	,	y
so	so	cs@_rr
it	it	pph1
was	be	vbdz
mostly	mostly	rr
moms	mom	nn2
there	there	rl
,	,	y
"	"	y
she	she	pphs1
explained	explain	vvd
.	.	y
"	"	y
But	but	ccb
how	how	rrq
are	be	vbr
you	you	ppy
and	and	cc
Dad	dad	nn1
?	?	y
"	"	y
she	she	pphs1
asked	ask	vvd
.	.	y
Better	better	rrr_jjr
to	to	to
change	change	vvi
the	the	at
subject	subject	nn1
,	,	y
Jillian	jillian	jj
thought	thought	nn1
.	.	y
She	she	pphs1
'd	have	vhd
once	once	rr
made	make	vvn
the	the	at
mistake	mistake	nn1
of	of	io
telling	tell	vvg
her	her	appge
mother	mother	nn1
that	that	cst
she	she	pphs1
'd	have	vhd
gone	go	vvn
to	to	ii
a	a	at1
single	single	jj
parents	parent	nn2
"	"	y
brunch	brunch	vv0
at	at	ii
the	the	at
synagogue	synagogue	nn1
,	,	y
and	and	cc
the	the	at
interrogation	interrogation	nn1
she	she	pphs1
'd	have	vhd
received	receive	vvn
made	make	vvd_vvn
Jillian	jillian	jj
feel	feel	nn1%_vv0
like	like	cs%_vv0@_ii
she	she	pphs1
was	be	vbdz
14	14	mc
again	again	rt
.	.	y
"	"	y
So	so	rr
,	,	y
what	what	ddq
did	do	vdd
you	you	ppy
wear	wear	vvi
?	?	y
"	"	y
her	her	appge
mother	mother	nn1
wanted	want	vvd_vvn
to	to	to
know	know	vvi
.	.	y
"	"	y
Anyone	anyone	pn1
ask	ask	vv0
for	for	if
your	your	appge
number	number	nn1
?	?	y
"	"	y
The	the	at
questions	question	nn2
went	go	vvd
on	on	rp@
for	for	if
weeks-and	weeks	cc
the	the	at
implied	implied	jj@
accusations	accusation	nn2
.	.	y
"	"	y
They	they	pphs2
could	could	vm
n't	n't	xx
have	have	vhi
all	all	db_rr@
been	be	vbn
jerks	jerk	nn2
.	.	y
"	"	y
Maybe	maybe	rr
you	you	ppy
should	should	vm
have	have	vhi
worn	wear	vvn
something	something	pn1
dressier	dressy	jjr
.	.	y
"	"	y
Actually	actually	rr
,	,	y
Mr.	mr	nnb
Perfect	perfect	jj_vv0%
could	could	vm
have	have	vhi
been	be	vbn
there	there	rl
and	and	cc
Jillian	jillian	nn1@_jj
would	would	vm
n't	n't	xx
have	have	vhi
cared	care	vvn
.	.	y
She	she	pphs1
'd	have	vhd
only	only	rr
gone	go	vvn
to	to	ii
that	that	dd1
dreadful	dreadful	jj
brunch	brunch	nn1
so	so	cs@_rr
she	she	pphs1
'd	have	vm
have	have	vhi
something	something	pn1
to	to	to
report	report	vvi
to	to	ii
her	her	appge
mother	mother	nn1
.	.	y
And	and	cc
all	all	db_rr@
she	she	pphs1
'd	have	vhd
gotten	get	vvn
was	be	vbdz
more	more	dar_rrr
pressure	pressure	nn1
.	.	y
She	she	pphs1
did	do	vdd
n't	n't	xx
want	want	vvi
to	to	to
meet	meet	vvi
anyone	anyone	pn1
.	.	y
She	she	pphs1
and	and	cc
the	the	at
kids	kid	nn2
were	be	vbdr
doing	do	vdg
just	just	rr
fine	fine	vv0%_jj
the	the	at
way	way	nn1
they	they	pphs2
were	be	vbdr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
be	be	vbi
OK	ok	jj
,	,	y
she	she	pphs1
told	tell	vvd
herself	herself	ppx1
,	,	y
believing	believe	vvg
it	it	pph1
,	,	y
as	as	csa_ii
the	the	at
week	week	nnt1
before	before	ii_cs
Hanukkah	hanukkah	np1
went	go	vvd
by	by	rp%_ii
.	.	y
During	during	ii
school	school	nn1
vacation	vacation	nn1
,	,	y
Jillian	jillian	jj
and	and	cc
the	the	at
kids	kid	nn2
would	would	vm
fly	fly	vvi
to	to	ii
Florida	florida	np1
,	,	y
to	to	ii
her	her	appge
parents	parent	nn2
"	"	y
house	house	nn1_vv0@
.	.	y
But	but	ccb
they	they	pphs2
were	be	vbdr
celebrating	celebrate	vvg
the	the	at
first	first	md
night	night	nnt1
of	of	io
Hanukkah	hanukkah	np1
quietly-just	quietly-just	jj
the	the	at
three	three	mc
of	of	io
them	them	ppho2
.	.	y
For	for	if
the	the	at
first	first	md
time	time	nnt1
in	in	ii
months	month	nnt2
,	,	y
Jillian	jillian	jj_nn1@
set	set	nn1_vvd_vv0
the	the	at
table	table	nn1
in	in	ii
the	the	at
dining	dining	nn1
room	room	nn1
.	.	y
It	it	pph1
looked	look	vvd
pretty	pretty	jj_rg
,	,	y
with	with	iw
white	white	jj
candles	candle	nn2
set	set	vvn_vv0_vvd
against	against	ii
a	a	at1
dark	dark	jj
green	green	jj_nn1
tablecloth	tablecloth	nn1
.	.	y
The	the	at
menorah	menorah	nn1
was	be	vbdz
on	on	ii
the	the	at
walnut	walnut	nn1
sideboard	sideboard	nn1
,	,	y
holding	hold	vvg
two	two	mc
candles-one	candles-one	mc
for	for	if
the	the	at
first	first	md
night	night	nnt1
and	and	cc
the	the	at
special	special	jj
shamash	shamash	nn1
candle	candle	nn1
to	to	to
light	light	vvi
it	it	pph1
with	with	iw
.	.	y
Jillian	jillian	np1@_nn1
had	have	vhd
been	be	vbn
tempted	tempt	vvn
to	to	to
invite	invite	vvi
Ken-for	ken-for	np1
the	the	at
ki	ki	nn2
&;	&;	x
sake-but	sake	ccb
now	now	rt
she	she	pphs1
was	be	vbdz
glad	glad	jj
she	she	pphs1
had	have	vhd
n't	n't	xx
.	.	y
She	she	pphs1
certainly	certainly	rr
did	do	vdd
n't	n't	xx
need	need	vvi
an	a	at1
ex-husband	ex-husband	nn1_jj
glowering	glower	vvg_nn1@
at	at	ii
her	her	ppho1
from	from	ii
the	the	at
end	end	nn1
of	of	io
the	the	at
table	table	nn1
,	,	y
observing	observe	vvg
