##1002054		
Beyond	beyond	ii
he	he	pphs1
comes	come	vvz
to	to	ii
the	the	at
store	store	nn1
,	,	y
he	he	pphs1
will	will	vm
find	find	vvi
me	me	ppio1
gone	go	vvn
.	.	y
He	he	pphs1
will	will	vm
wait	wait	vvi
by	by	ii
the	the	at
meat	meat	nn1
case	case	nn1
,	,	y
pretending	pretend	vvg
to	to	to
study	study	vvi
its	its	z'
contents	content	nn2
,	,	y
then	then	rt
buy	buy	vv0
a	a	at1
quart	quart	nnu1
of	of	io
milk	milk	nn1
,	,	y
wondering	wonder	vvg
if	if	cs_csw@
I	i	ppis1
'm	be	vbm
in	in	ii
the	the	at
back	back	nn1_jj@
room	room	nn1
somewhere	somewhere	rl
.	.	y
A	a	at1
few	few	da2
days	day	nnt2
later	later	rrr
,	,	y
he	he	pphs1
will	will	vm
remark	remark	vvi
to	to	ii
Marie	marie	np1
or	or	cc
Colleen	colleen	np1
,	,	y
"	"	y
That	that	dd1_cst
other	other	jj
one	one	pn1_mc1
,	,	y
does	do	vdz
n't	n't	xx
she	she	pphs1
work	work	vvi
here	here	rl
anymore	anymore	rr
?	?	y
"	"	y
"	"	y
No	no	xx
,	,	y
"	"	y
they	they	pphs2
will	will	vm
say	say	vvi
.	.	y
"	"	y
She	she	pphs1
was	be	vbdz
only	only	rr_jj
temporary	temporary	jj
.	.	y
"	"	y
He	he	pphs1
will	will	vm
not	not	xx
ask	ask	vvi
where	where	rrq_cs
I	i	ppis1
live	live	vv0
,	,	y
and	and	cc
they	they	pphs2
will	will	vm
not	not	xx
tell	tell	vvi
him	him	ppho1
.	.	y
<p>	<p>	y
The	the	at
street	street	nn1
lights	light	nn2
blink	blink	vv0
on	on	rp@_ii
suddenly	suddenly	rr
,	,	y
and	and	cc
the	the	at
fog	fog	nn1
wraps	wrap	vvz
itself	itself	ppx1
around	around	ii
them	them	ppho2
,	,	y
until	until	cs
they	they	pphs2
are	be	vbr
muffled	muffle	vvn_jj
and	and	cc
dim	dim	vv0_jj
,	,	y
like	like	ii_jj@
secrets	secret	nn2
.	.	y
Somehow	somehow	rr
I	i	ppis1
know	know	vv0
I	i	ppis1
could	could	vm
have	have	vhi
asked	ask	vvn@
him	him	ppho1
for	for	if
things	thing	nn2
,	,	y
and	and	cc
he	he	pphs1
would	would	vm
have	have	vhi
given	give	vvn
them	them	ppho2
to	to	ii
me	me	ppio1
.	.	y
<p>	<p>	y
Illustration	illustration	nn1
(	(	y
Groceries	grocery	nn2
)	)	y
<p>	<p>	y
##1002073		
Waltz	waltz	nn1
of	of	io
the	the	at
Fat	fat	jj_nn1
Man	man	nn1
Alvaro	alvaro	np1_nn1
Rios	rios	np2
,	,	y
Alberto	alberto	np1
The	the	at
Kenyon	kenyon	nn1_np1
Review	review	nn1_np1@
;	;	y
Summer	summer	nnt1
1991	1991	mc
;	;	y
13	13	mc
,	,	y
3	3	mc
;	;	y
Research	research	nn1_vv0@
Library	library	nn1
##	##	fo
ALBERTO	alberto	np1
AL	al	np1
VARO	varo	np1
RIOS	rios	np2
WALTZ	waltz	nn1
OF	of	io
THE	the	at
FAT	fat	jj_nn1
MAN	man	nn1
ices	ice	nn2
house	house	vv0@_nn1
trim	trim	nn1
was	be	vbdz
painted	paint	vvn
blue	blue	jj_nn1@
,	,	y
good	good	jj
blue	blue	jj_nn1@
,	,	y
deep	deep	jj_rr
and	and	cc
neat	neat	jj
,	,	y
with	with	iw
particular	particular	jj
attention	attention	nn1
to	to	ii
the	the	at
front	front	jj_nn1
door	door	nn1
,	,	y
that	that	cst
it	it	pph1
should	should	vm
stand	stand	vvi
against	against	ii
spirits	spirit	nn2
.	.	y
He	he	pphs1
kept	keep	vvd
the	the	at
house	house	nn1
in	in	ii
repair	repair	nn1
,	,	y
and	and	cc
hired	hire	vvd_vvn
a	a	at1
gardener	gardener	nn1
in	in	ii
the	the	at
three	three	mc
seasons	season	nnt2
,	,	y
spring	spring	nn1
and	and	cc
summer	summer	nnt1
,	,	y
a	a	rr21
little	little	rr22
in	in	ii
autumn	autumn	nnt1
.	.	y
In	in	ii
this	this	dd1
place	place	nn1_vv0
it	it	pph1
was	be	vbdz
a	a	at1
gray	gray	jj
wind	wind	nn1
after	after	ii
that	that	dd1
,	,	y
a	a	at1
time	time	nnt1
for	for	if
planting	plant	vvg_nn1
things	thing	nn2
in	in	ii
the	the	at
ground	ground	nn1
to	to	to
save	save	vvi
them	them	ppho2
,	,	y
or	or	cc
to	to	to
hide	hide	vvi
them	them	ppho2
.	.	y
His	his	appge
personal	personal	jj
appearance	appearance	nn1
suffered	suffer	vvd_vvn
nothing	nothing	pn1
from	from	ii
the	the	at
attentions	attention	nn2
to	to	ii
his	his	appge
house	house	nn1
,	,	y
as	as	csa
Noe	noe	np1
kept	keep	vvd
on	on	ii
himself	himself	ppx1
a	a	at1
trim	trim	jj_nn1
mustache	mustache	nn1
and	and	cc
a	a	at1
clean	clean	jj
face	face	nn1
,	,	y
neat	neat	jj
clothes	clothes	nn2
for	for	if
which	which	ddq
he	he	pphs1
thanked	thank	vvd
Mrs.	mrs	nnb
Martinez	martinez	np1
,	,	y
patronizing	patronize	vvg%
her	her	ppho1
for	for	if
a	a	at1
quarter	quarter	nn1
of	of	io
a	a	at1
century	century	nnt1
.	.	y
From	from	ii
ironing	iron	vvg
his	his	appge
clothing	clothing	nn1
,	,	y
she	she	pphs1
knew	know	vvd
the	the	at
shape	shape	nn1
of	of	io
his	his	appge
body	body	nn1
more	more	rrr_dar
than	than	csn
he	he	pphs1
did	do	vdd
,	,	y
and	and	cc
for	for	if
her	her	appge_ppho1
consequent	consequent	jj
attention	attention	nn1
to	to	ii
detail	detail	nn1
in	in	ii
that	that	dd1
regard	regard	nn1
he	he	pphs1
was	be	vbdz
appreciative	appreciative	jj
?	?	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
moving	move	vvg
a	a	rr21_at1
little	little	rr22_jj
to	to	ii
the	the	at
left	left	jj_nn1@
along	along	ii
his	his	appge
right	right	jj_nn1
leg	leg	nn1
,	,	y
the	the	at
minor	minor	jj
irregularities	irregularity	nn2
and	and	cc
embarrassments	embarrassment	nn2
.	.	y
And	and	cc
he	he	pphs1
was	be	vbdz
doubly	doubly	rr
thankful	thankful	jj
as	as	csa
she	she	pphs1
never	never	rr
said	say	vvd
a	a	at1
word	word	nn1
to	to	ii
him	him	ppho1
about	about	ii
it	it	pph1
.	.	y
His	his	ppge@
was	be	vbdz
a	a	at1
body	body	nn1
full	full	jj
of	of	io
slow	slow	jj
bones	bone	nn2
,	,	y
after	after	ii
all	all	db
,	,	y
and	and	cc
Noe	noe	np1
moved	move	vvd
as	as	cs21
if	if	cs22
long	long	jj
fish	fish	nn
swam	swim	vvd
in	in	ii_rp@
a	a	at1
small	small	jj
place	place	nn1
.	.	y
He	he	pphs1
did	do	vdd
not	not	xx
think	think	vvi
himself	himself	ppx1
fat	fat	jj
,	,	y
but	but	ccb
he	he	pphs1
felt	feel	vvd
himself	himself	ppx1
heavy	heavy	jj
,	,	y
in	in	ii
a	a	at1
manner	manner	nn1
he	he	pphs1
could	could	vm
not	not	xx
explain	explain	vvi
to	to	ii
anyone	anyone	pn1
.	.	y
His	his	appge
body	body	nn1
to	to	to
be	be	vbi
sure	sure	jj
was	be	vbdz
overweight	overweight	jj
,	,	y
but	but	ccb
he	he	pphs1
did	do	vdd
not	not	xx
feel	feel	vvi
it	it	pph1
to	to	to
be	be	vbi
something	something	pn1
of	of	io
the	the	at
stomach	stomach	nn1
or	or	cc
thighs	thigh	nn2
;	;	y
rather	rather	rr@_rg
,	,	y
it	it	pph1
was	be	vbdz
a	a	at1
heaviness	heaviness	nn1
that	that	cst
came	come	vvd
from	from	ii
the	the	at
inside	inside	jj21_rl21
out	out	jj22_rl22
,	,	y
manifesting	manifest	vvg
itself	itself	ppx1
to	to	ii
the	the	at
world	world	nn1
as	as	ii_csa
the	the	at
body	body	nn1
of	of	io
a	a	at1
fat	fat	jj_nn1
man	man	nn1
.	.	y
On	on	ii
his	his	appge
best	best	jjt
days	day	nnt2
,	,	y
Noe	noe	np1
could	could	vm
make	make	vvi
that	that	dd1_cst
weight	weight	nn1
look	look	vvi
like	like	ii
muscles	muscle	nn2
.	.	y
On	on	ii
his	his	appge
best	best	jjt
days	day	nnt2
he	he	pphs1
could	could	vm
make	make	vvi
his	his	appge
stomach	stomach	nn1
go	go	vvi
into	into	ii
his	his	appge
chest	chest	nn1
and	and	cc
his	his	appge
shoulders	shoulder	nn2
,	,	y
and	and	cc
people	people	nn
would	would	vm
believe	believe	vvi
anything	anything	pn1
he	he	pphs1
had	have	vhd
to	to	to
say	say	vvi
.	.	y
Noe	noe	np1@_nn1
had	have	vhd
a	a	at1
business	business	nn1
as	as	ii_csa
a	a	at1
butcher	butcher	nn1
,	,	y
but	but	ccb
it	it	pph1
was	be	vbdz
too	too	rg
much	much	da1
for	for	if
him	him	ppho1
,	,	y
a	a	at1
sadness	sadness	nn1
cutting	cut	vvg
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
purely	purely	rr
for	for	if
social	social	jj
reasons	reason	nn2
.	.	y
It	it	pph1
was	be	vbdz
a	a	at1
civic	civic	jj
service	service	nn1
,	,	y
and	and	cc
he	he	pphs1
wanted	want	vvd
to	to	to
do	do	vdi
good	good	jj
things	thing	nn2
.	.	y
But	but	ccb
it	it	pph1
was	be	vbdz
not	not	xx
a	a	at1
good	good	jj
choice	choice	nn1
,	,	y
given	give	vvn
what	what	ddq
he	he	pphs1
desired	desire	vvd
,	,	y
which	which	ddq
was	be	vbdz
simply	simply	rr
to	to	to
be	be	vbi
part	part	nn1
of	of	io
the	the	at
town	town	nn1
.	.	y
To	to	to
be	be	vbi
sure	sure	jj
,	,	y
people	people	nn
patronized	patronize	vvd
his	his	appge
shop	shop	nn1
,	,	y
and	and	cc
took	take	vvd
him	him	ppho1
up	up	rp
on	on	ii
his	his	appge
offer	offer	nn1
of	of	io
extra	extra	jj
services	service	nn2
and	and	cc
niceties	nicety	nn2
,	,	y
but	but	ccb
they	they	pphs2
did	do	vdd
not	not	xx
finally	finally	rr
stay	stay	vvi
very	very	rg
long	long	jj_rr
to	to	to
talk	talk	vvi
,	,	y
not	not	xx
in	in	ii
the	the	at
way	way	nn1
they	they	pphs2
stayed	stay	vvd
for	for	if
coffee	coffee	nn1
and	and	cc
to	to	to
warm	warm	vvi
themselves	themselves	ppx2
at	at	ii
the	the	at
baker	baker	nn1
's	's	ge
.	.	y
He	he	pphs1
could	could	vm
see	see	vvi
them	them	ppho2
in	in	ii_rp%
there	there	rl
,	,	y
with	with	iw
their	their	appge
mouths	mouth	nn2
open	open	vv0_jj
and	and	cc
their	their	appge
eyes	eye	nn2
rolling	roll	vvg
along	along	rp_ii
a	a	at1
line	line	nn1
of	of	io
laughter	laughter	nn1
.	.	y
He	he	pphs1
could	could	vm
not	not	xx
say	say	vvi
why	why	rrq
the	the	at
townspeople	townspeople	nn
were	be	vbdr
like	like	ii
this	this	dd1
,	,	y
exactly	exactly	rr
.	.	y
Perhaps	perhaps	rr
it	it	pph1
was	be	vbdz
his	his	appge
full	full	jj
size	size	nn1
,	,	y
or	or	cc
something	something	pn1
about	about	ii
his	his	appge_ppge@
looks	look	nn2@_vvz
,	,	y
or	or	cc
about	about	ii
being	be	vbg
the	the	at
butcher	butcher	nn1
in	in	ii
a	a	at1
##	##	fo
8	8	mc
THE	the	at
KENYON	kenyon	nn1_np1
REVIEW	review	nn1_vv0_np1@
town	town	nn1
and	and	cc
being	be	vbg
too	too	rg
good	good	jj
at	at	ii
his	his	appge
trade	trade	nn1
.	.	y
But	but	ccb
,	,	y
the	the	at
whole	whole	nn1
of	of	io
his	his	appge
life	life	nn1
was	be	vbdz
that	that	cst_dd1
no	no	pn121
one	one	pn122
cared	care	vvd_vvn
much	much	da1_rr
for	for	if
him	him	ppho1
,	,	y
or	or	cc
even	even	rr
spoke	speak	vvd
to	to	ii
him	him	ppho1
very	very	rg
much	much	da1_rr
,	,	y
and	and	cc
when	when	rrq_cs
he	he	pphs1
attended	attend	vvd
wakes	wake	nn2%_vvz
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
he	he	pphs1
left	leave	vvd
indentations	indentation	nn2
in	in	ii
the	the	at
kitchen	kitchen	nn1
linoleum	linoleum	nn1
,	,	y
which	which	ddq
would	would	vm
not	not	xx
go	go	vvi
away	away	rl
.	.	y
Noe	noe	np1@_nn1
knew	know	vvd
that	that	cst_dd1
,	,	y
though	though	cs
he	he	pphs1
tried	try	vvd
not	not	xx
to	to	to
be	be	vbi
,	,	y
in	in	ii
the	the	at
people	people	nn
's	's	ge
minds	mind	nn2
he	he	pphs1
was	be	vbdz
simply	simply	rr
an	a	at1
irritation	irritation	nn1
.	.	y
In	in	ii
whatever	whatever	ddqv
part	part	nn1
of	of	io
the	the	at
town	town	nn1
he	he	pphs1
walked	walk	vvd
,	,	y
people	people	nn
spoke	speak	vvd
behind	behind	ii
their	their	appge
hands	hand	nn2
,	,	y
and	and	cc
pointed	point	vvd_vvn_jj
when	when	cs_rrq
they	they	pphs2
did	do	vdd
n't	n't	xx
think	think	vvi
Noe	noe	np1_nn1@
could	could	vm
see	see	vvi
them	them	ppho2
.	.	y
But	but	ccb
his	his	appge
eyes	eye	nn2
were	be	vbdr
fat	fat	jj
as	as	rr21
well	well	rr22_rr
,	,	y
and	and	cc
because	because	ii21
of	of	ii22
that	that	dd1@_cst
he	he	pphs1
could	could	vm
see	see	vvi
more	more	rrr_dar
.	.	y
When	when	cs
Noe	noe	np1
danced	dance	vvd
,	,	y
he	he	pphs1
wore	wear	vvd
a	a	at1
blue	blue	jj
suit	suit	nn1
,	,	y
and	and	cc
was	be	vbdz
always	always	rr
alone	alone	jj
,	,	y
always	always	rr
at	at	ii
the	the	at
same	same	da
place	place	nn1
outside	outside	ii21
of	of	ii22
town	town	nn1
,	,	y
by	by	ii
the	the	at
river	river	nn1
reeds	reed	nn2
.	.	y
He	he	pphs1
danced	dance	vvd
with	with	iw
the	the	at
wind	wind	nn1
,	,	y
which	which	ddq
was	be	vbdz
also	also	rr
cruel	cruel	jj
like	like	ii
the	the	at
women	woman	nn2
of	of	io
the	the	at
town	town	nn1
,	,	y
but	but	ccb
the	the	at
wind	wind	nn1
at	at	rr21
least	least	rr22
did	do	vdd
not	not	xx
have	have	vhi
a	a	at1
face	face	nn1
.	.	y
He	he	pphs1
locked	lock	vvd
the	the	at
trunks	trunk	nn2
of	of	io
his	his	appge
arms	arm	nn2
with	with	iw
the	the	at
branch	branch	nn1
arms	arm	nn2
of	of	io
the	the	at
black	black	jj
walnut	walnut	nn1
trees	tree	nn2
,	,	y
which	which	ddq
also	also	rr
like	like	ii
the	the	at
women	woman	nn2
of	of	io
the	the	at
town	town	nn1
did	do	vdd
not	not	xx
bend	bend	vvi
around	around	rp
to	to	to
hold	hold	vvi
him	him	ppho1
,	,	y
did	do	vdd
not	not	xx
invite	invite	vvi
him	him	ppho1
to	to	ii
another	another	dd1
,	,	y
softer	soft	jjr
room	room	nn1
.	.	y
But	but	ccb
neither	neither	dd1
could	could	vm
these	these	dd2
arms	arm	nn2
of	of	io
a	a	at1
tree	tree	nn1
leave	leave	nn1_vv0
Noe	noe	vv0@_np1_nn1@
so	so	rg_rr
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
cruelly	cruelly	rr
to	to	ii
the	the	at
half-hot	half-hot	jj
tongues	tongue	nn2
of	of	io
the	the	at
weeds	weed	nn2
so	so	cs21
that	that	cs22
they	they	pphs2
might	might	vm
talk	talk	vvi
about	about	ii
him	him	ppho1
,	,	y
and	and	cc
make	make	vv0
their	their	appge
disapproving	disapproving	jj
sounds	sound	nn2
.	.	y
When	when	cs_rrq
he	he	pphs1
danced	dance	vvd
this	this	dd1
dance	dance	nn1
he	he	pphs1
let	let	vvd@
out	out	rp
with	with	iw
a	a	at1
small	small	jj
noise	noise	nn1
his	his	appge
thin	thin	jj
girl	girl	nn1
,	,	y
which	which	ddq
he	he	pphs1
kept	keep	vvd
inside	inside	ii
himself	himself	ppx1
.	.	y
This	this	dd1
is	be	vbz
what	what	ddq
had	have	vhd
made	make	vvn
him	him	ppho1
look	look	vvi
fat	fat	nn1_jj
,	,	y
the	the	at
holding	hold	vvg_nn1@
in	in	rp@_ii
,	,	y
the	the	at
keeping	keep	vvg_nn1@
in	in	rp@
of	of	io
the	the	at
noise	noise	nn1
inside	inside	ii
himself	himself	ppx1
,	,	y
his	his	appge
desire	desire	nn1
to	to	to
freely	freely	rr
speak	speak	vvi
his	his	appge
needs	need	nn2
as	as	ii_csa
a	a	at1
human	human	jj
being	being	nn1
in	in	ii
the	the	at
company	company	nn1
of	of	io
other	other	jj
human	human	jj
beings	being	nn2
.	.	y
This	this	dd1
was	be	vbdz
his	his	appge
thin	thin	jj
girl	girl	nn1
.	.	y
And	and	cc
Noe	noe	np1_nn1@
would	would	vm
let	let	vvi
her	her	ppho1
out	out	rp
and	and	cc
they	they	pphs2
would	would	vm
dance	dance	vvi
the	the	at
dance	dance	nn1
of	of	io
weddings	wedding	nn2
into	into	ii
the	the	at
night	night	nnt1
.	.	y
Noe	noe	np1@_nn1
took	take	vvd
to	to	ii
wearing	wear	vvg
his	his	appge
blue	blue	jj
suit	suit	nn1
to	to	ii
the	the	at
shop	shop	nn1
,	,	y
because	because	cs
he	he	pphs1
thought	think	vvd
he	he	pphs1
looked	look	vvd
better	better	rrr_jjr
.	.	y
He	he	pphs1
did	do	vdd
this	this	dd1
in	in	cs21
case	case	cs22
someone	someone	pn1
would	would	vm
look	look	vvi
at	at	ii
him	him	ppho1
,	,	y
and	and	cc
think	think	vvi
the	the	at
better	better	jjr_nn1%_rrr
of	of	io
him	him	ppho1
,	,	y
think	think	vv0
him	him	ppho1
something	something	pn1
of	of	io
a	a	at1
fine	fine	jj
man	man	nn1
after	after	ii
all	all	db
.	.	y
Then	then	rt
his	his	appge
plan	plan	nn1
of	of	io
the	the	at
blue	blue	jj
suit	suit	nn1
grew	grow	vvd
into	into	ii
a	a	rr31@_at1
great	great	rr32_jj
deal	deal	rr33_nn1
more	more	rrr_dar
,	,	y
taking	take	vvg
as	as	csa
he	he	pphs1
did	do	vdd
the	the	at
wearing	wearing	nn1@
of	of	io
his	his	appge
suit	suit	nn1
as	as	csa_ii@
some	some	dd
small	small	jj
license	license	nn1
.	.	y
It	it	pph1
was	be	vbdz
the	the	at
license	license	nn1
,	,	y
he	he	pphs1
thought	think	vvd
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
imagined	imagine	vvd
to	to	to
be	be	vbi
the	the	at
secret	secret	jj_nn1
work	work	nn1
of	of	io
a	a	at1
regular	regular	jj
man	man	nn1
in	in	ii
the	the	at
company	company	nn1
of	of	io
a	a	at1
regular	regular	jj
woman	woman	nn1
.	.	y
When	when	cs_rrq
he	he	pphs1
shook	shake	vvd
the	the	at
hands	hand	nn2
of	of	io
women	woman	nn2
,	,	y
he	he	pphs1
did	do	vdd
so	so	rg_rr
vigorously	vigorously	rr
,	,	y
hoping	hope	vvg
to	to	to
see	see	vvi
movement	movement	nn1
on	on	ii
their	their	appge
bodies	body	nn2
,	,	y
some	some	dd
small	small	jj
adventure	adventure	nn1
to	to	to
take	take	vvi
his	his	appge
breath	breath	nn1
,	,	y
some	some	dd
nodding	nod	vvg
yes	yes	uh
,	,	y
some	some	dd
quiet	quiet	jj
dance	dance	nn1
of	of	io
the	the	at
upper	upper	jj
body	body	nn1
.	.	y
This	this	dd1
first	first	md
adventure	adventure	nn1
of	of	io
a	a	at1
man	man	nn1
.	.	y
His	his	ppge@
was	be	vbdz
a	a	at1
modest	modest	jj
plan	plan	nn1
,	,	y
and	and	cc
worked	work	vvd_vvn
a	a	rr21_at1
little	little	rr22_jj
.	.	y
The	the	at
shaking	shaking	nn1@
of	of	io
the	the	at
hands	hand	nn2
was	be	vbdz
,	,	y
however	however	rr
,	,	y
the	the	at
most	most	dat
Noe	noe	np1
did	do	vdd
.	.	y
It	it	pph1
gave	give	vvd
to	to	ii
him	him	ppho1
so	so	rg
much	much	da1_rr
,	,	y
and	and	cc
he	he	pphs1
thought	think	vvd
the	the	at
##	##	fo
intimate	intimate	jj_vv0
movements	movement	nn2
of	of	io
a	a	at1
woman	woman	nn1
to	to	to
be	be	vbi
so	so	rg
loud	loud	rr_jj
,	,	y
there	there	rl
in	in	ii31
front	front	ii32
of	of	ii33
everybody	everybody	pn1
,	,	y
that	that	cst
he	he	pphs1
could	could	vm
go	go	vvi
no	no	at
further	far	rrr_jjr@
.	.	y
But	but	ccb
it	it	pph1
is	be	vbz
why	why	rrq
Noe	noe	np1
attended	attend	vvd_vvn
wakes	wake	vvz
so	so	rg
faithfully	faithfully	rr
as	as	rr21_rg
well	well	rr22_rr
,	,	y
sometimes	sometimes	rt
as	as	cs21
if	if	cs22
they	they	pphs2
were	be	vbdr
the	the	at
whole	whole	nn1
of	of	io
his	his	appge
social	social	jj
life	life	nn1
:	:	y
how	how	rrq_rgq@
in	in	ii
comforting	comfort	vvg@
a	a	at1
bereaved	bereaved	jj
wife	wife	nn1
he	he	pphs1
could	could	vm
--	--	x
properly	properly	rr
and	and	cc
in	in	ii31
front	front	ii32
of	of	ii33
everyone	everyone	pn1
so	so	cs21
that	that	cs22
there	there	ex
was	be	vbdz
no	no	at
question	question	nn1
of	of	io
propriety	propriety	nn1
--	--	x
kiss	kiss	vv0
her	her	ppho1
on	on	ii
the	the	at
cheek	cheek	nn1
.	.	y
Even	even	rr
then	then	rt
,	,	y
after	after	cs_ii
the	the	at
hour	hour	nnt1
of	of	io
praying	pray	vvg
for	for	if
the	the	at
deceased	deceased	jj_nn1@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
time	time	nnt1
his	his	appge
moment	moment	nn1
was	be	vbdz
at	at	ii
hand	hand	nn1
,	,	y
his	his	appge
attempt	attempt	nn1
at	at	ii
kissing	kissing	nn1_vvg
was	be	vbdz
a	a	at1
dizzied	dizzied	jj@
missing	missing	jj
of	of	io
the	the	at
mark	mark	nn1
.	.	y
His	his	appge
lips	lip	nn2
to	to	ii
the	the	at
cheek	cheek	nn1
were	be	vbdr
so	so	rg_rr
clumsy	clumsy	jj
and	and	cc
so	so	rg_rr
fast	fast	rr_jj
that	that	cst
the	the	at
kiss	kiss	nn1
was	be	vbdz
more	more	dar_rrr
of	of	io
something	something	pn1
else	else	rr
,	,	y
something	something	pn1
not	not	xx
quite	quite	rg_rr@
anything	anything	pn1
,	,	y
something	something	pn1
in	in	ii31
keeping	keeping	ii32
with	with	ii33
his	his	appge
life	life	nn1
after	after	ii
all	all	db
.	.	y
The	the	at
butcher	butcher	nn1
shop	shop	nn1
through	through	ii
the	the	at
slow	slow	jj
years	year	nnt2
began	begin	vvd
to	to	to
change	change	vvi
,	,	y
as	as	csa
did	do	vdd
Noe	noe	np1
himself	himself	ppx1
.	.	y
He	he	pphs1
had	have	vhd
taken	take	vvn
up	up	rp
in	in	ii
his	his	appge
house	house	nn1
the	the	at
collection	collection	nn1
and	and	cc
caring	caring	nn1
of	of	io
clocks	clock	nn2
,	,	y
because	because	cs
,	,	y
he	he	pphs1
said	say	vvd
to	to	ii
himself	himself	ppx1
,	,	y
they	they	pphs2
had	have	vhd
hands	hand	nn2
,	,	y
and	and	cc
in	in	ii_rp@
so	so	rg
many	many	da2
clocks	clock	nn2
was	be	vbdz
a	a	at1
kind	kind	nn1
of	of	io
heaven	heaven	nn1
,	,	y
a	a	at1
dream	dream	nn1
of	of	io
sounds	sound	nn2
to	to	to
make	make	vvi
the	the	at
hours	hour	nnt2
pass	pass	vvi
in	in	ii_rp@
a	a	at1
manner	manner	nn1
that	that	cst_dd1
would	would	vm
allow	allow	vvi
him	him	ppho1
to	to	to
open	open	vvi
up	up	rp
shop	shop	nn1
again	again	rt
the	the	at
next	next	md
day	day	nnt1
.	.	y
His	his	appge
nighttime	nighttime	nnt1
dream	dream	nn1
became	become	vvd
a	a	at1
daytime	daytime	nnt1
dream	dream	vv0_nn1
as	as	rr21_rg
well	well	rr22_rr
.	.	y
He	he	pphs1
did	do	vdd
not	not	xx
keep	keep	vvi
them	them	ppho2
,	,	y
could	could	vm
not	not	xx
keep	keep	vvi
the	the	at
clocks	clock	nn2
,	,	y
finally	finally	rr
,	,	y
only	only	rr
at	at	ii
home	home	nn1
.	.	y
Along	along	ii21
with	with	ii22
Noe	noe	np1
in	in	ii
his	his	appge
blue	blue	jj
suit	suit	nn1
,	,	y
the	the	at
shop	shop	nn1
also	also	rr
began	begin	vvd
to	to	to
find	find	vvi
itself	itself	ppx1
dressed	dress	vvn_vvd@
differently	differently	rr
,	,	y
hung	hang	vvn_vvd
with	with	iw
clocks	clock	nn2
,	,	y
first	first	md
one	one	pn1
,	,	y
a	a	at1
plain	plain	jj
dark	dark	jj_nn1
wood	wood	nn1
,	,	y
and	and	cc
then	then	rt
two	two	mc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
two	two	mc
hands	hand	nn2
for	for	if
him	him	ppho1
.	.	y
There	there	ex
was	be	vbdz
a	a	at1
blue	blue	jj
clock	clock	nn1
.	.	y
Cuckoos	cuckoo	nn2
and	and	cc
28-day	28-day	jj_nnt1
,	,	y
anniversary	anniversary	nn1
clocks	clock	nn2
to	to	ii
the	the	at
side	side	nn1
of	of	io
the	the	at
scale	scale	nn1
,	,	y
large-faced	large-faced	jj_nn1
numbers	number	nn2
where	where	cs_rrq
once	once	rr_cs@
there	there	ex_rl
had	have	vhd
been	be	vbn
letters	letter	nn2
in	in	ii
the	the	at
sections	section	nn2
of	of	io
an	a	at1
illustrated	illustrated	jj@
cow	cow	nn1
.	.	y
What	what	ddq
Noe	noe	np1
knew	know	vvd
and	and	cc
did	do	vdd
not	not	xx
say	say	vvi
was	be	vbdz
that	that	cst_dd1
here	here	rl
was	be	vbdz
the	the	at
anniversary	anniversary	nn1
Mariquita	mariquita	np1_nn1@
,	,	y
the	the	at
schoolhouse	schoolhouse	nn1
Mariette	mariette	nn1_np1
,	,	y
Marina	marina	np1
the	the	at
singular	singular	jj_nn1
blue	blue	jj_nn1@
,	,	y
Caras	caras	np2
with	with	iw
her	her	appge
bird	bird	nn1
tongue	tongue	nn1
.	.	y
Armida	armida	np1@_nn1
had	have	vhd
hands	hand	nn2
that	that	cst_dd1
sometimes	sometimes	rt
rose	rise	vvd
outstretched	outstretched	jj
to	to	ii
the	the	at
two	two	mc
and	and	cc
ten	ten	m
like	like	ii
the	the	at
blessing	blessing	nn1
arms	arm	nn2
of	of	io
Christ	christ	np1
,	,	y
and	and	cc
sometimes	sometimes	rt
